CremonaReference,Discriminant,Point,Height,Provable
2178a1,-187,(14 : 44*s - 7 : 1),0.600201450638664670784672044,0

2178a2,-715,(-52 : -121*s + 26 : 1),1.19008489646100023803837376,0

2178a3,77,(36 : 319*s - 18 : 1),2.59488727106183867783044554,0

2178a4,-143,(14 : 242*s - 7 : 1),1.30083449405622891067110579,0

2178b1,-231,(-19 : 1/2*(-99*s + 19) : 1),1.04945308697623288982315832,0

2178b2,NA,NA,E1,NA

2178c1,1,(58 : 92 : 1),0.673324078015275241057076637,0

2178c2,220,(-30 : 1/2*(99*s + 30) : 1),1.27303025531971009416840020,0

2178c3,-187,(-30 : -198*s + 15 : 1),0.767762290861326137058770626,0

2178c4,-548,(-6 : -189*s + 3 : 1),3.89016697769177652214411662,0

2178d1,33,(3 : 1/2*(-297*s - 3) : 1),0.253228806142547367999153931,0

2178e1,-3,(14 : -66*s - 7 : 1),0.156711921383887447968703875,0

2178f1,-3,(0 : -3*s : 1),0.123571382931283740235954906,0

2178f2,-3,(-12 : 6*s + 6 : 1),0.164761843908378320314606540,0

2178g1,-132,(-27/2 : 1/8*(363*s + 50) : 1),0.542013448570794420005541926,0

2178g2,429,(-13/3 : 1/9*(-242*s + 15) : 1),1.30083449405622891067110579,0

2178g3,1,(47 : -1960 : 1),0.371533180628727740474357798,0

2178g4,237,(-41 : -1452*s + 20 : 1),2.18511298808939702938827330,0

2178h1,12,(3*s + 11 : -6*s - 51 : 1),0.167814891821066679993191312,0

2178h2,21,(14 : 1/2*(99*s - 15) : 1),0.524726543488116444911579160,0

2178i1,33,(-19 : -1188*s + 9 : 1),0.352601823113746757929583718,0

2178j1,-3,(-9 : -9*s + 4 : 1),0.0633072015356368419997884823,0

2178k1,-11,(14 : 1/2*(99*s - 15) : 1),0.195042991397311341888636342,0

2178k2,-11,(-19 : -297*s + 9 : 1),0.390085982794622683777272684,0

2178k3,-136,(-13 : 1/2*(1593*s + 12) : 1),4.78798459041684404690400891,0

2178k4,-616,(-41 : 1/2*(121*s + 40) : 1),1.00520045312740484039568531,0

2178l1,33,(3 : 33*s - 2 : 1),0.123571382931283740235954906,0

2178l2,33,(3 : 396*s - 2 : 1),0.370714148793851220707864717,0

2178m1,17,(-19 : 484*s + 9 : 1),1.04238911690579634606204309,0

2178m2,17,(3 : 1089*s - 2 : 1),2.07436040792540564665043266,0

2178m3,NA,NA,E1,NA

2178m4,NA,NA,E1,NA

