CremonaReference,Discriminant,Point,Height,Provable
1845a1,1,(6 : -8 : 1),0.155318484971015899506193828,0

1845b1,-123,(12 : 1/2*(-15*s - 1) : 1),0.480000142321652411256581839,0

1845c1,37,(1/2*(5*s + 15) : 5*s + 35 : 1),0.901475294575294268096085128,0

1845c2,37,(1/2*(5*s + 21) : 5*s + 56 : 1),0.450737647287647134048042564,0

1845c3,29,(3*s + 4 : 1/2*(33*s - 301) : 1),0.840222124863711190547025952,0

1845c4,29,(15 : 1/2*(41*s - 15) : 1),0.840222124863711190547025953,0

1845d1,-4,(1/2*(3*s - 2) : 1/2*(3*s - 18) : 1),0.406576120737726929415810739,0

1845d2,-15,(-10 : 1/2*(3*s + 9) : 1),0.304196277428475703323064085,0

1845e1,24,(1/2 : 1/8*(135*s - 4) : 1),0.302500120182537999480847382,0

1845f1,205,(s + 22 : 1/2*(13*s + 183) : 1),0.329562211780709677752605073,0

1845f2,21,(1/2*(3*s - 5) : -9*s + 8 : 1),0.312872088284453664109924791,0

1845g1,5,(1/2*(9*s + 19) : 18*s + 29 : 1),0.336079061761380577836571923,0

1845g2,5,(17 : 1/2*(81*s - 17) : 1),0.672158123522761155673143845,0

