CremonaReference,Discriminant,Point,Height,Provable
1540a1,-7,(-s - 3 : -2*s + 7 : 1),0.201440457459630255752260168,0

1540a2,1,(7 : 10 : 1),0.402880914919260511504520336,0

1540b1,5,(5 : -s : 1),0.448915536106844838749452349,0

1540b2,8,(-4 : -7*s : 1),0.417476231050295599168785375,0

1540c1,-35,(-s : 36*s + 35 : 1),0.270824265438697804194998090,0

1540c2,1,(8 : 462 : 1),0.541648530877395608389996179,0

1540c3,-251,(19 : -385*s : 1),2.51164258238493042268165612,0

1540c4,-440,(-39 : -485/2*s : 1),5.02870049581956127889578835,0

