CremonaReference,Discriminant,Point,Height
918a1,876,(-20 : 48*s + 10 : 1),2.42259946134167445814884273


918b1,1,(9 : -30 : 1),0.201646390330662246679297816


918c1,-255,(-5 : 1/2*(9*s + 5) : 1),0.705094394055323291553123959


918d1,-3,(6 : -17*s - 3 : 1),0.342579462594609680339712688


918d2,13,(18 : 51*s - 9 : 1),0.249873263083211739084058508


918e1,204,(6 : -s - 3 : 1),0.310964636001507828328124616


918e2,8,(-3/2*s : -9 : 1),0.184884307480051206200025865


918f1,21,(-s + 3 : -2*s + 12 : 1),0.265475086274954077378903689


918f2,1,(46 : -311 : 1),0.472783047896825072901507415


918g1,17,(-s : s + 8 : 1),0.192006560325112660056521721


918g2,17,(15 : 17*s - 8 : 1),0.576019680975337980169565164


918h1,1,(5 : 3 : 1),0.0397774667953448462332991113


918i1,-68,(-1/2*s : 8 : 1),0.310964636001507828328124616


918i2,-68,(-19 : 1/2*(17*s + 18) : 1),0.932893908004523484984373849


918j1,-15,(6*s + 19 : 24*s - 1 : 1),0.294746601191709158860648837


918j2,-84,(1/2*(-9*s + 56) : 1/2*(171*s - 272) :  1),0.655549222445987200218306129




918k1,-187,(-28 : 1/2*(3*s + 27) : 1),0.549231028546299876213584168


918l1,24,(1 : 1/2*(-9*s - 2) : 1),0.521470381911559776411518125


