CremonaReference,Discriminant,Point,Height,Provable
1840a1,-4,(1/2*(s + 2) : -s - 1 : 1),0.198796842803756089682210434,0

1840b1,76,(20 : 23*s : 1),0.725548618241554311480004563,0

1840c1,-4,(-7 : -5/2*s : 1),0.0558426429576277589731766263,0

1840d1,-4,(1/2*(5*s + 2) : -5*s + 5 : 1),0.131658956547146477789929577,0

1840e1,12,(4 : -10*s : 1),0.104677580511671992897207243,0

1840f1,-4,(6 : -25/2*s : 1),0.603337582287001843824177019,0

1840f2,172,(18 : 25/2*s : 1),0.661280112903593336954143394,0

1840g1,5,(-s + 1 : -2*s : 1),0.300860049600750106374755391,0

1840h1,-20,(3 : -23/2*s : 1),0.113968630819249694313989713,0

1840i1,-4,(-4 : 5/2*s : 1),0.0689554324650540160339425075,0

