CremonaReference,Discriminant,Point,Height
256a1,-8,(1/2*(s + 2) : -s : 1),0.240062898754148823468260133


256a2,-8,(-s - 3 : 8 : 1),0.240062898754148823468260133


256b1,-4,(1/2*(s - 2) : 2 : 1),0.304354515988490680448595210


256b2,8,(-s + 4 : 4*s - 8 : 1),0.304354515988490680448595210


256c1,8,(1/2*(-s + 4) : -s + 4 : 1),0.304354515988490680448595210


256c2,12,(s + 2 : 2*s + 4 : 1),0.357370674341935175592194541


256d1,56,(1/2*(s + 6) : -s - 8 : 1),0.463567680783773709032443608


256d2,-4,(-s + 1 : 2*s + 4 : 1),0.240062898754148823468260133


