CremonaReference,Discriminant,Point,Height
102a1,17,(1/2*(s + 3) : 1/2*(s + 7) : 1),0.143253892940880071476274413


102a2,-4,(1/2*(-3*s - 4) : 1/2*(3*s - 10) : 1),0.0716269464704400357381372066


102b1,12,(1/2*(-3*s - 2) : 1/2*(3*s + 10) : 1),0.502146861395284987697988199


102b2,13,(-3*s + 6 : 1/2*(-9*s + 51) : 1),0.412172203151095435138419475


102b3,-35,(-3 : 1/2*(-51*s + 3) : 1),0.456842079446330806172546305


102b4,-11,(1 : 1/2*(-27*s - 1) : 1),0.375328204484253492878758572


102b5,-868,(-66 : 1/2*(-33*s + 66) : 1),3.06811545058625317087274015


102b6,-84,(18 : 1/2*(51*s - 18) : 1),0.824902019931967763243754870


102c1,13,(13 : 6*s - 7 : 1),0.309246076230378692244204530


102c2,13,(6*s + 17 : -27*s - 150 : 1),0.154623038115189346122102265


102c3,-19,(7 : -24*s - 4 : 1),0.786968286030694128256149753


102c4,-11,(5 : -51*s - 3 : 1),0.202560571482509284115647821


