CremonaReference,Discriminant,Point,Height
2826a1,12,(-2 : 1/2*(9*s + 2) : 1),0.410645696170505575918312722


2826b1,157,(-2*s + 22 : -12*s + 146 : 1),0.314424876049845992031348467


2826b2,13,(2*s + 4 : 7*s - 21 : 1),0.367144310642082249900999692


2826c1,-35,(-3*s - 9 : 3*s - 60 : 1),0.609872367630408380382418936


2826c2,-3,(-8 : -360*s + 4 : 1),0.731862951824571070959202464


2826d1,NA,NA,E1


2826e1,-3,(12 : -576*s - 6 : 1),0.254287859477637089655304502


2826f1,-3,(-12 : -9*s + 6 : 1),0.0469197578277127085494398332


2826g1,-4,(1 : 1/2*(-3*s - 2) : 1),0.410645696170505575918312722


2826h1,-3,(-6*s - 5 : -6*s - 25 : 1),0.314424876049845992031348467


2826h2,601,(-2*s + 21 : -7*s + 174 : 1),1.08251325230264510385234982


2826i1,785,(s - 6 : -3*s + 81 : 1),0.483958485468126155802225753


2826i2,12,(3*s - 17 : -60*s - 46 : 1),0.303201426611138399258207298


2826j1,1,(7 : 32 : 1),0.191116855206889533837577726


2826k1,1,(3 : 16 : 1),0.116455160416273981994663285


