CremonaReference,Discriminant,Point,Height,Provable
2034a1,-11,(16 : 32*s - 8 : 1),0.546816170028227961624429475,0

2034b1,21,(-16 : -36*s + 8 : 1),0.295328258953275646231166198,0

2034b2,-131,(-4*s + 40 : 34*s - 462 : 1),0.843572424323819490379351737,0

2034c1,-219,(-30 : -36*s + 15 : 1),0.763211113018258522312021773,0

2034c2,NA,NA,E1,NA

2034d1,-84,(0 : 18*s : 1),0.894901277229758431578902396,0

2034d2,-239,(-2*s - 16 : -7*s - 251 : 1),0.914941899855814533591301174,0

2034d3,-260,(3*s + 36 : 1/2*(69*s - 918) : 1),1.18931067734322820915746097,0

2034d4,-660,(3*s + 60 : 1/2*(69*s + 786) : 1),0.837320670493021051366424635,0

2034e1,-3,(0 : -3*s : 1),0.252325934175443504251977036,0

2034e2,-3,(12 : -3*s - 6 : 1),0.504651868350887008503954073,0

2034f1,33,(21 : 1/2*(9*s - 21) : 1),0.416747526633975578457905553,0

2034f2,33,(27 : 1/2*(27*s - 27) : 1),0.833495053267951156915811105,0

2034g1,1,(17 : -521 : 1),0.603587105700880245725506349,0

2034h1,1,(3 : 25 : 1),0.130548353392314662320209685,0

2034i1,-3,(-7 : -3*s + 3 : 1),0.156710702960118647204115031,0

