CremonaReference,Discriminant,Point,Height,Provable
1526a1,92,(-31/2 : 1/8*(-763*s + 62) : 1),0.562236302373392940568133062,0

1526a2,233,(53 : 1/2*(-343*s - 53) : 1),1.10314727404886519910365912,0

1526b1,-8,(-3 : 1/2*(s + 2) : 1),0.438002571789235995159297476,0

1526c1,381,(2*s + 31 : 22*s - 465 : 1),1.14105869206550947080763655,0

1526c2,221,(-2*s + 33 : 22*s + 480 : 1),1.07985045873680139240350694,0

1526c3,677,(1 : 56*s - 1 : 1),3.12957189236611046365165930,0

1526d1,-3,(-7 : 14*s + 3 : 1),0.161000292733534471667081667,0

1526e1,-3,(5*s : -6*s + 17 : 1),0.906797415030922070931673556,0

1526e2,-56,(19/4 : 1/8*(-436*s - 23) : 1),1.88373242469344644231705529,0

1526f1,1,(3 : 6 : 1),0.130724975900995685603860476,0

1526g1,-139,(-16 : 1/2*(-49*s + 15) : 1),0.919905401139770246324096866,0

