CremonaReference,Discriminant,Point,Height,Provable
2880a1,120,(-6 : -6*s : 1),0.373142852361443068325031821,0

2880a2,24,(6 : -60*s : 1),0.190919584552525882861440109,0

2880b1,120,(-s + 14 : 6*s - 60 : 1),0.273238000719516530549290889,0

2880b2,-4,(2 : 12*s : 1),0.372192312753444611207155612,0

2880c1,-8,(-14 : 30*s : 1),0.316528283723736314358159045,0

2880c2,-8,(14 : 40*s : 1),0.158264141861868157179079523,0

2880c3,-120,(6 : 36*s : 1),0.198498654566191208581816068,0

2880c4,-696,(6 : -108*s : 1),1.65095814446551735350537336,0

2880d1,-24,(s - 2 : 12 : 1),0.186096156376722305603577806,0

2880d2,1,(-2 : 24 : 1),0.372192312753444611207155612,0

2880e1,12,(12 : -18*s : 1),0.744384625506889222414311225,0

2880e2,12,(-6 : -36*s : 1),0.372192312753444611207155612,0

2880f1,-40,(2 : 2*s : 1),0.373142852361443068325031821,0

2880f2,-8,(-2 : -20*s : 1),0.190919584552525882861440109,0

2880g1,40,(-2 : 12*s : 1),0.198498654566191208581816068,0

2880g2,920,(6 : -16*s : 1),1.57234603310200116473329095,0

2880g3,40,(22 : -40*s : 1),0.595495963698573625745448205,0

2880g4,-3,(6 : 288*s : 1),0.930519206875224562822696050,0

2880h1,-3,(-12 : -36*s : 1),0.744384625506889222414311225,0

2880h2,-3,(6 : 72*s : 1),0.372192312753444611207155612,0

2880i1,40,(16 : -9*s : 1),0.326221266817101401343868164,0

2880i2,12,(10 : 12*s : 1),0.413436914009162454947041048,0

2880i3,264,(16 : -3*s : 1),0.485506214408242400879155470,0

2880i4,12,(-14 : 60*s : 1),0.137812304669720818315680349,0

2880j1,24,(-1 : 3/2*s : 1),0.179346451977639862965374691,0

2880j2,24,(2 : 6*s : 1),0.358692903955279725930749383,0

2880k1,-24,(1 : 3/2*s : 1),0.179346451977639862965374691,0

2880k2,-24,(-2 : 6*s : 1),0.358692903955279725930749383,0

2880l1,-4,(-8 : -18*s : 1),0.721777306065699909278735252,0

2880l2,24,(-2 : -12*s : 1),0.445810569853691605815017096,0

2880l3,-4,(6 : 200*s : 1),0.721777306065699909278735253,0

2880l4,24,(-2 : -108*s : 1),0.222905284926845802907508549,0

2880m1,264,(19 : 45/2*s : 1),0.713781638527537287848760491,0

2880m2,12,(-14 : 180*s : 1),0.297863716481913085481971732,0

2880m3,-8,(4 : 270*s : 1),0.939882256439579212469179490,0

2880m4,12,(16 : 270*s : 1),0.595727432963826170963943465,0

2880n1,120,(34 : 18*s : 1),0.448117683628981815073472655,0

2880n2,-168,(10 : -54*s : 1),0.758097358149428431104313315,0

2880n3,168,(46 : 60*s : 1),0.722815623314009922108811229,0

2880n4,-168,(-26 : -360*s : 1),0.379048679074714215552156658,0

2880n5,21,(22 : 288*s : 1),0.878945925858100632512151045,0

2880n6,28,(19 : 2025/2*s : 1),2.09855861035074538744552142,0

2880n7,-152,(46 : 180*s : 1),1.32024123745425423667360452,0

2880n8,NA,NA,E1,NA

2880o1,-264,(-19 : -45/2*s : 1),0.713781638527537287848760491,0

2880o2,-3,(14 : -360*s : 1),0.297863716481913085481971732,0

2880o3,204,(-3*s - 40 : -18*s - 936 : 1),0.871739509031876844124225223,0

2880o4,-3,(-16 : -540*s : 1),0.595727432963826170963943465,0

2880p1,40,(-s + 7 : 1/2*(-11*s + 40) : 1),0.558677862438181276525697439,0

2880p2,40,(-s - 2 : -8*s - 20 : 1),0.279338931219090638262848720,0

2880p3,-15,(-3*s - 13 : -18*s - 90 : 1),0.377522544409218003624088628,0

2880p4,265,(3*s - 7 : -18*s + 270 : 1),0.782914830147634907300205843,0

2880q1,-8,(1 : -9/2*s : 1),0.597161868488493344940065897,0

2880q2,-8,(3*s - 2 : 18*s - 36 : 1),0.397137996665138255372657299,0

2880q3,-55,(22 : -72*s : 1),1.02568659884701530276414212,0

2880q4,40,(2*s + 18 : -4*s + 80 : 1),0.577829115506825031743294871,0

2880r1,-8,(2 : 18*s : 1),0.325078210998281531387058286,0

2880r2,-8,(2 : 90*s : 1),0.650156421996563062774116571,0

2880r3,-440,(-34 : -72*s : 1),1.64493571916604554594552378,0

2880r4,184,(-2*s - 26 : 8*s + 376 : 1),0.885210600628672056140275543,0

2880r5,168,(38 : 180*s : 1),0.344589038412044577656737144,0

2880r6,104,(22 : 100*s : 1),0.633804662724403378906826808,0

2880r7,813,(56 : 756*s : 1),3.68787712527585375098346951,0

2880r8,105,(8 : 324*s : 1),0.973302786651729278844950624,0

2880s1,-3,(-11 : -9*s : 1),0.573114426112049131609913522,0

2880s2,-15,(1/2*(9*s + 11) : 1/2*(-63*s + 135) :  1),0.432355383063025910391861669,0


2880s3,1,(37 : 135 : 1),0.864710766126051820783723338,0

2880s4,-168,(-14 : -18*s : 1),0.691176104829756540250771794,0

2880s5,737,(-2 : -144*s : 1),2.50098868116735522379723573,0

2880s6,1,(-2 : -720 : 1),0.432355383063025910391861668,0

2880t1,-15,(1/2*(3*s - 9) : 1/2*(-3*s + 45) : 1),0.500528594227175502847228458,0

2880t2,40,(-2*s + 2 : -2*s - 40 : 1),0.250264297113587751423614229,0

2880t3,60,(3*s + 12 : 24*s - 180 : 1),0.500528594227175502847228458,0

2880t4,1,(-2 : -80 : 1),0.500528594227175502847228458,0

2880u1,-120,(6 : -6*s : 1),0.373142852361443068325031821,0

2880u2,-24,(-6 : 60*s : 1),0.190919584552525882861440109,0

2880v1,8,(14 : 30*s : 1),0.316528283723736314358159045,0

2880v2,8,(-14 : 40*s : 1),0.158264141861868157179079523,0

2880v3,120,(-6 : -36*s : 1),0.198498654566191208581816068,0

2880v4,696,(-6 : -108*s : 1),1.65095814446551735350537336,0

2880w1,120,(-2*s + 18 : -12*s + 120 : 1),0.218780731818398256653908467,0

2880w2,40,(-2*s + 2 : 8*s + 40 : 1),0.186571426180721534162515911,0

