CremonaReference,Discriminant,Point,Height,Provable
1768a1,12,(s + 3 : -s - 8 : 1),0.370257147281645547212400117,0

1768a2,8,(2*s + 3 : -8*s + 28 : 1),0.500739106417485248333098984,0

1768b1,28,(-4 : -34*s : 1),0.712179061216910943122057380,0

1768b2,12,(2 : 17*s : 1),0.798877445611773387952917590,0

1768c1,-4,(1/2*(s + 2) : 2*s - 1 : 1),0.244875494864122247590118465,0

1768c2,1,(5 : 2 : 1),0.489750989728244495180236930,0

1768d1,1,(-18 : 34 : 1),0.519341612907280628293799029,0

1768d2,-8,(-3 : 221/2*s : 1),0.650856047976811547818235770,0

1768e1,8,(-s + 2 : -3*s - 9 : 1),0.798541059202459536569996008,0

1768e2,13,(2*s + 3 : 6*s : 1),0.636410867053779660601932717,0

1768e3,168,(-2*s + 15 : -8*s + 116 : 1),0.920200235099312616943100559,0

1768e4,8,(s - 1 : -3*s - 32 : 1),0.700914583617312493076375727,0

