CremonaReference,Discriminant,Point,Height
66a1,12,(1/2 : 1/8*(3*s - 6) : 1),0.491439190485467904828026619


66a2,12,(3*s + 9 : 1/2*(21*s + 80) : 1),0.245719595242733952414013309


66a3,-15,(-10 : 1/2*(11*s + 9) : 1),0.278530292314264856265175199


66a4,-4,(7 : -11*s - 4 : 1),0.183632440897286081989624176


66b1,-3,(s : s - 2 : 1),0.195042991397311341888636342


66b2,-3,(-1 : -3*s : 1),0.390085982794622683777272684


66b3,-3,(-12 : 1/2*(-5*s + 11) : 1),0.780171965589245367554545369


66b4,-3,(2 : 1/2*(11*s - 3) : 1),0.195042991397311341888636342


66c1,-11,(3 : 1/2*(-3*s - 3) : 1),0.302874733631981967958710547


66c2,-11,(-3*s + 4 : 1/2*(-9*s + 29) : 1),0.151437366815990983979355274


66c3,-259,(-44 : -11*s + 22 : 1),0.976543105121457885770258465


66c4,-19,(25 : 1/2*(-363*s - 25) : 1),0.302397274423880196889058107


