CremonaReference,Discriminant,Point,Height
2601a1,-3,(1/2*(s - 1) : 1/2*(s - 1) : 1),0.394446827818103433239429338


2601b1,-3,(1/2*(3*s + 5) : 1/2*(3*s - 17) : 1),0.394446827818103433239429338


2601c1,-51,(0 : 1/2*(153*s - 1) : 1),0.0694802810831743395206530228


2601d1,17,(0 : 1/2*(-51*s - 1) : 1),0.0694802810831743395206530228


2601e1,-51,(13 : 1/2*(-51*s - 13) : 1),0.519407854690060248014706753


2601f1,24,(1/4 : 1/16*(-2601*s - 10) : 1),0.856228956197293202108954985


2601g1,408,(17/2 : 1/8*(153*s - 4) : 1),0.450514168481156934248269738


2601g2,493,(-17 : 1/2*(459*s - 1) : 1),1.90492613210374840745926229


2601h1,-51,(-21 : 1/2*(-459*s + 21) : 1),0.465509262224453608737621006


2601h2,-408,(30 : 1/2*(-459*s - 30) : 1),0.630551141695862905206596411


2601i1,-3,(-1 : 1/2*(-27*s + 1) : 1),0.465509262224453608737621006


2601i2,-24,(2 : 1/2*(27*s - 2) : 1),0.630551141695862905206596411


2601j1,204,(-25/2 : 1/8*(51*s + 50) : 1),0.509074358672684585530526187


2601j2,85,(13 : 1/2*(153*s - 13) : 1),0.690752497024070693007423514


2601j3,204,(-38 : 510*s + 19 : 1),2.03629743469073834212210475


2601j4,680,(14/5 : 1/50*(-2601*s - 70) : 1),0.823695776425468930719009551


2601k1,17,(-17 : 1/2*(-153*s - 1) : 1),0.659142263034946782853066284


2601k2,NA,NA,E1


2601l1,1,(17 : -77 : 1),0.271920530982966759553888368


2601l2,1,(47 : -41 : 1),0.241034919186423807219632212


