CremonaReference,Discriminant,Point,Height
885a1,5,(6 : 1/2*(3*s - 1) : 1),0.0603085734990895671274627739


885b1,21,(1/2*(5*s + 11) : 1/2*(-15*s - 63) : 1),0.760773424931766968365607367


885b2,21,(1/2*(-5*s + 9) : 1/2*(15*s - 47) : 1),0.380386712465883484182803684


885b3,5,(1/2*(-5*s + 19) : -10*s - 21 : 1),0.481052254270395156084613250


885b4,-11,(-5*s - 2 : 1/2*(25*s + 37) : 1),0.462661080976261819339621063


885c1,1,(-2 : -2 : 1),0.242652286042140078240641252


885d1,24,(7/2 : 1/8*(45*s - 4) : 1),0.551410987385433346260229697


885d2,NA,NA,E1


