CremonaReference,Discriminant,Point,Height
1287a1,-3,(1/2*(-11*s - 11) : 11*s - 6 : 1),0.633718991647419107901911919


1287a2,-8,(21 : 1/2*(169*s - 22) : 1),0.587063732622001975763207109


1287b1,141,(1 : 1/2*(-33*s - 1) : 1),1.08317439590701734576707569


1287b2,37,(-23 : 1/2*(351*s + 23) : 1),1.13797452161159938712501040


1287c1,13,(3*s + 14 : 1/2*(-39*s - 131) : 1),0.537266276989978333764419132


1287c2,-3,(-13 : 1/2*(-39*s + 13) : 1),0.349010001615118588182858357


1287d1,-3,(1/2*(3*s - 1) : 1/2*(-3*s + 17) : 1),0.185176873972475119343637331


1287e1,-35,(1/2*(-3*s - 15) : 3*s + 42 : 1),0.768471064890927042795125012


1287e2,-107,(1/2*(-3*s - 69) : 3*s + 177 : 1),0.567721181071308255244844981


1287e3,NA,NA,E1


1287e4,-3,(-15 : 1/2*(117*s + 15) : 1),1.05772659821975184755120323


1287e5,5,(-15 : 1/2*(-1287*s + 15) : 1),0.651696869118099893454593937


1287e6,-43,(27 : 1/2*(-117*s - 27) : 1),1.23928623550940684067528949


