CremonaReference,Discriminant,Point,Height,Provable
2694a1,429,(-48 : -2048*s + 24 : 1),1.89508399266399614810604379,0

2694b1,-4,(-6 : 9*s + 3 : 1),0.255574295729198272765685923,0

2694c1,-8,(-1 : -3/2*s : 1),0.480129716518974724009158534,0

2694d1,-11,(-21 : -72*s + 10 : 1),0.362187077753575340282303622,0

2694d2,-11,(13 : -243*s - 7 : 1),1.11006580690461333647482868,0

2694e1,1,(0 : -5 : 1),0.339423381208741117152950886,0

2694f1,1,(-3 : 17 : 1),0.148762058408060236852486279,0

2694g1,1,(1 : -65 : 1),0.241999252762788732656392418,0

2694h1,33,(s - 1 : -s + 8 : 1),0.737909424827386564137413373,0

2694h2,33,(2 : 4*s - 1 : 1),2.21372827448215969241224012,0

2694i1,-164,(38 : 81*s - 19 : 1),0.906389214030867029916751781,0

2694i2,-996,(-44 : 1/2*(-1247*s + 44) : 1),6.36366398862873806606325028,0

