CremonaReference,Discriminant,Point,Height
1150a1,445,(-6 : 200*s + 3 : 1),0.819086693503369839012355537


1150b1,5,(4 : -2*s - 2 : 1),0.385818967545568159241330185


1150c1,5,(-10 : 20*s + 5 : 1),0.119656470813330136208638787


1150d1,-15,(-5*s + 2 : -35*s - 89 : 1),0.185397733160958181257291472


1150d2,-335,(42 : 1/2*(-355*s - 43) : 1),3.83637875061022300790847712


1150e1,-15,(-1 : 10*s : 1),0.0990304840435172921998959419


1150e2,-260,(-21 : 10*s + 10 : 1),0.928708189679238208142493980


1150f1,-4,(-3/2 : 1/8*(-23*s + 2) : 1),0.336599302703890752452751852


1150f2,-235,(-25 : -4*s + 12 : 1),0.948038692661601050364673284


1150g1,1,(-2 : 5 : 1),0.119656470813330136208638787


1150h1,1,(39 : 0 : 1),0.0453393532835871232765827976


1150i1,-20,(1/2*(-5*s - 12) : 20*s - 10 : 1),0.264440402433460868021011139


