CremonaReference,Discriminant,Point,Height,Provable
1785a1,-4,(-7/2 : 1/8*(-105*s + 14) : 1),0.274517049696707692343879344,0

1785a2,5,(-11 : 1/2*(21*s + 11) : 1),0.215670441865601082511538582,0

1785b1,-19,(1/2*(-3*s - 1) : 3*s + 4 : 1),0.571009491376484267565843465,0

1785b2,-19,(1/2*(3*s - 15) : 1/2*(3*s - 63) : 1),0.285504745688242133782921732,0

1785b3,-19,(-13 : 1/2*(-81*s + 13) : 1),0.571009491376484267565843465,0

1785b4,-19,(3*s + 6 : 1/2*(-39*s + 195) : 1),0.571009491376484267565843465,0

1785c1,-4,(-1 : -45/2*s : 1),0.352964713690856530899586462,0

1785c2,-4,(-11/2 : 1/8*(1071*s + 18) : 1),0.705929427381713061799172924,0

1785c3,-455,(16 : 1/2*(245*s - 17) : 1),2.48875580120359087096343056,0

1785c4,-3,(9 : -170*s - 5 : 1),0.809131332788885753295664276,0

1785d1,737,(-24 : 1/2*(4725*s - 1) : 1),1.58663651507485313243732718,0

1785e1,-11,(1/2*(-s - 3) : 1/2*(s + 5) : 1),0.569450403319381173675396245,0

1785e2,-3,(-7 : 1/2*(7*s + 7) : 1),0.291899441232134825285363731,0

1785f1,1,(5 : -8 : 1),0.0948011177061924976581248263,0

1785g1,-132,(-2 : 1/2*(-s + 2) : 1),0.986430577273517035984378225,0

1785g2,21,(1/2*(3*s + 3) : 1/2*(3*s + 9) : 1),0.539136185159893664969099209,0

1785g3,21,(1/2*(7*s - 3) : 1/2*(-7*s + 75) : 1),0.269568092579946832484549604,0

1785g4,13,(7 : 1/2*(-17*s - 7) : 1),0.640331554301448218307182651,0

1785h1,-52,(-21/2 : 1/8*(3*s + 38) : 1),0.831361314369870607489211432,0

1785h2,140,(1/2*(-3*s + 10) : 1/2*(-3*s + 36) :  1),0.629445980081402988727446330,0


1785h3,-55,(-3*s + 5 : 1/2*(-33*s - 243) : 1),0.633105499310409730565110949,0

1785h4,-7,(-2 : 1/2*(75*s + 1) : 1),0.419853136748224558707955335,0

1785i1,-19,(1/2*(7*s + 3) : -14*s + 25 : 1),0.752771241461301814731154094,0

1785i2,-59,(1/2*(3*s - 41) : 1/2*(3*s - 171) :  1),0.414252442200264670326262849,0


1785i3,-20,(15 : 1/2*(-567*s - 16) : 1),0.931258380584726225638613925,0

1785i4,5,(6 : 1/2*(-175*s - 7) : 1),0.783385775802084294637487875,0

1785j1,-43,(1/2*(5*s + 7) : 1/2*(-15*s - 27) :  1),0.725606148582329674396579257,0


1785j2,93,(1/2*(-5*s + 41) : -5*s + 128 : 1),0.394350547511676169696295967,0

1785j3,1,(-61 : 72 : 1),1.06358771185188290013603220,0

1785j4,476,(1/2*(-3*s + 49) : 1/8*(-175*s - 2958) :  1),1.06358771185188290013603220,0


1785k1,-51,(1/2*(s - 11) : 1/2*(3*s + 31) : 1),0.270384203760942277103241390,0

1785k2,21,(1/2*(-s - 3) : 1/2*(-9*s - 9) : 1),0.135192101880471138551620695,0

1785k3,1,(-11 : -5 : 1),0.270384203760942277103241390,0

1785k4,60,(1/2*(-s + 36) : 6*s + 21 : 1),0.270384203760942277103241390,0

1785l1,-35,(1/2*(3*s + 3) : 1/2*(15*s - 43) : 1),0.194711849425596267554858294,0

1785l2,-307,(-41 : 1/2*(-35*s - 1) : 1),1.27443396899848426697330577,0

1785m1,28,(1/2*(3*s + 16) : -6*s - 46 : 1),0.642996737461946463113076079,0

1785m2,21,(1/2*(5*s - 17) : 1/2*(15*s + 1) : 1),0.557599740230668363560307183,0

1785m3,-15,(-7 : 1/2*(-51*s + 7) : 1),0.860361833021897115733138328,0

1785m4,44,(-5*s + 10 : 1/2*(85*s + 530) : 1),0.972901883162075132586053312,0

1785m5,-708,(-5/2 : 1/8*(343*s + 10) : 1),1.52169095892021961381369191,0

1785m6,-15,(19 : 1/2*(-119*s - 19) : 1),0.430180916510948557866569164,0

1785n1,-164,(19/16 : 1/128*(-61965*s - 140) : 1),1.69725875340535869512773050,0

1785n2,-932,(95/2 : 1/8*(6069*s - 194) : 1),1.30796980527266230015812020,0

1785o1,177,(1/2*(5*s + 5) : 1/2*(-35*s + 425) :  1),0.880099447154204982458159435,0


1785o2,85,(1/2*(-9*s - 17) : 1/2*(51*s + 391) :  1),0.252956433906368988976462762,0


1785o3,1,(-55 : 410 : 1),0.505912867812737977952925524,0

1785o4,85,(1/2*(-7*s - 7) : 49*s + 28 : 1),0.683472301763483687271668391,0

1785o5,-132,(-20 : 1/2*(-425*s + 20) : 1),1.27888207623155786555787641,0

1785o6,1,(64 : -1307 : 1),1.01182573562547595590585105,0

