CremonaReference,Discriminant,Point,Height
2142a1,-51,(-2 : 9*s + 1 : 1),0.209117446453911817630579234


2142b1,8,(0 : 21/2*s : 1),0.380280509795853172539000859


2142b2,12,(11/2 : 1/8*(153*s - 22) : 1),0.391561244157193509440320231


2142c1,-3,(-6 : 21*s + 3 : 1),0.134851164036972064818186970


2142d1,-87,(1/2*(-3*s - 11) : 1/2*(-3*s - 53) :  1),0.691186883620670197343885847




2142d2,-87,(1/2*(3*s - 59) : -3*s + 152 : 1),0.345593441810335098671942923


2142d3,-420,(-22 : 81*s + 11 : 1),0.749061873018095159701783132


2142d4,-87,(3*s - 16 : 1/2*(-39*s + 1033) : 1),0.691186883620670197343885847


2142e1,1,(6 : 4 : 1),0.440422849003550087416328959


2142e2,-8,(1/2*(7*s + 8) : 1/2*(35*s - 60) : 1),0.220211424501775043708164479


2142f1,1,(71 : -265 : 1),0.141267986095679925259696166


2142g1,-195,(8 : 1008*s - 4 : 1),0.403774610237435213485034362


2142g2,-915,(-16 : -252*s + 8 : 1),1.51030650647069573339253193


2142g3,685,(-34 : 3519*s + 17 : 1),4.03673065890829189747822240


2142g4,-843,(-34 : 891*s + 17 : 1),4.76663494739304594850395859


2142g5,NA,NA,E1


2142g6,NA,NA,E1


2142h1,-119,(1/2*(-s - 21) : -s + 35 : 1),0.199175820008620799465846941


2142h2,1,(22 : 52 : 1),0.398351640017241598931693882


2142h3,21,(-3*s + 22 : -36*s - 137 : 1),0.199175820008620799465846941


2142h4,-68,(1/2*(7*s - 60) : 21*s + 253 : 1),0.199175820008620799465846941


2142i1,1,(-1 : -4 : 1),0.237940195378359945970847571


2142j1,-19,(12 : -126*s - 6 : 1),1.20631918831688998122869678


2142j2,408,(-48 : -147*s + 24 : 1),1.15090099669640615045371079


2142j3,NA,NA,E1


2142k1,-3,(12 : -42*s - 6 : 1),0.106740737691398486556190948


2142k2,-3,(0 : 252*s : 1),0.480333319611293189502859266


2142l1,1,(7 : 8 : 1),0.0831197365052643428616512595


2142m1,1,(19 : -199 : 1),0.134851164036972064818186970


2142n1,-4,(-3/2 : 1/8*(51*s + 2) : 1),0.391561244157193509440320231


2142n2,-24,(1 : 1/2*(63*s - 2) : 1),0.380280509795853172539000859


2142o1,21,(-4 : 1/2*(27*s + 3) : 1),0.140917372098975077207614284


2142p1,-8,(1/2*(3*s + 2) : 1/2*(3*s - 2) : 1),0.485414761036054734736695892


2142p2,-3,(4 : 1/2*(-21*s - 5) : 1),0.320983454207872081898363732


2142q1,-159,(-13 : -108*s + 6 : 1),0.795697623282898366648054362


2142q2,-431,(15 : 574*s - 8 : 1),5.33821273333551492914893081


2142r1,-15,(-19 : 18*s + 9 : 1),0.295197622388760043813803859


2142r2,-4,(5 : -153*s - 3 : 1),0.907912243739991852160474510


2142s1,921,(29 : 126*s - 15 : 1),1.06467763613890683145386118


2142t1,17,(3*s + 20 : -33*s - 87 : 1),0.101859277903079479031800606


2142t2,21,(6*s + 29 : -36*s - 204 : 1),0.166202308259272306743429420


