CremonaReference,Discriminant,Point,Height,Provable
1240a1,-47,(-17 : 50*s : 1),0.810211610391174167299809529,0

1240b1,-4,(-s + 2 : -s + 4 : 1),0.353740890357597245959646067,0

1240b2,8,(-2*s + 6 : 8*s - 4 : 1),0.446739767744473066968104641,0

1240c1,-31,(2 : 310*s : 1),0.283273763486057135327280962,0

1240d1,-3,(3 : 5*s : 1),0.519822600333920267907454108,0

1240d2,-7,(-4 : 10*s : 1),0.416551402522052900988547437,0

1240e1,24,(s + 11 : -s - 32 : 1),0.448863148114759166719750224,0

1240e2,248,(-2*s + 11 : 16*s + 248 : 1),0.602065114500379617921310494,0

1240f1,1,(-1 : 10 : 1),0.154986981061274231294425307,0

1240g1,-24,(-5*s + 2 : -25*s - 95 : 1),0.457546969194837697454212270,0

1240g2,-79,(1/2*(-5*s - 79) : -5*s - 245 : 1),0.790429884246160733668239672,0

1240g3,-139,(3 : -260*s : 1),3.18685266791592649678765259,0

1240g4,-84,(7 : -50*s : 1),0.763086140656786127674138490,0

