CremonaReference,Discriminant,Point,Height,Provable
1518a1,-3,(-6 : 22*s + 3 : 1),0.131663688497933839230890738,0

1518b1,461,(-50 : 144*s + 25 : 1),1.33159778809470785159463414,0

1518c1,-779,(-46 : 46*s + 23 : 1),1.99342640365467686104746260,0

1518c2,-371,(-62 : 46*s + 31 : 1),1.74128086739637482574572745,0

1518c3,984,(30 : -138*s - 15 : 1),3.73745384929062709598969950,0

1518c4,-515,(-80 : -207*s + 40 : 1),1.70901796517787706236418184,0

1518d1,113,(41 : 1/2*(729*s - 41) : 1),1.16147974770395615051730871,0

1518e1,1,(1 : -5 : 1),0.223201599602859596573233387,0

1518f1,-35,(-22 : 16*s + 11 : 1),0.831649025930456531390214620,0

1518f2,-7,(1/2*(-3*s - 43) : 1/2*(3*s + 85) : 1),0.502998429679054876090012569,0

1518f3,-868,(-62 : -12*s + 31 : 1),2.11186653733066788171991779,0

1518f4,-7,(1/2*(11*s + 3) : 55*s - 86 : 1),0.251499214839527438045006285,0

1518g1,-23,(18 : 1/2*(99*s - 19) : 1),0.390214705147330634743341867,0

1518g2,-3,(9 : -759*s - 5 : 1),0.131389741649840781908685440,0

1518h1,-11,(-21 : 27*s + 10 : 1),0.399294231423134595637319610,0

1518h2,NA,NA,E1,NA

1518i1,-803,(-29 : 72*s + 14 : 1),1.09123024714812739691850064,0

1518j1,-3,(-3 : 4*s + 1 : 1),0.171532740896317544511317629,0

1518k1,237,(58 : 1/2*(5819*s - 59) : 1),1.23526917947973851661381494,0

1518l1,-4,(-13 : 1/2*(9*s + 12) : 1),0.0943048435492245745936240625,0

1518m1,1,(25 : -145 : 1),0.313528098470744583457618084,0

1518m2,8,(1/2*(-11*s + 10) : 1/2*(-11*s + 82) :  1),0.156764049235372291728809042,0


1518n1,1,(37 : -4780 : 1),0.322876730428756255259131720,0

1518o1,1,(-45 : 286 : 1),0.0276013235992040590267992874,0

1518p1,-23,(8 : -3*s - 4 : 1),0.194956392816594964372535809,0

1518p2,-23,(-4 : 69*s + 2 : 1),0.584869178449784893117607425,0

1518q1,-3,(5 : 1/2*(23*s - 5) : 1),0.344435337539583853147300399,0

1518r1,-3,(-3 : 1/2*(-3*s + 3) : 1),0.260505415460739587453601605,0

1518s1,377,(74 : -288*s - 37 : 1),1.74848651364227321308463322,0

1518s2,NA,NA,E1,NA

1518s3,705,(88 : -1265*s - 44 : 1),2.89265554407376586236422250,0

1518s4,NA,NA,E1,NA

1518t1,1,(-88 : -1408 : 1),0.106658965961447197059760236,0

