CremonaReference,Discriminant,Point,Height,Provable
2240a1,-8,(1 : 5/2*s : 1),0.162019727763463222677280711,0

2240b1,8,(-1 : 5/2*s : 1),0.162019727763463222677280711,0

2240c1,-8,(-9 : -10*s : 1),0.112440535403981512836355599,0

2240c2,-280,(-29 : -2*s : 1),0.407414870733076893380305478,0

2240d1,8,(4 : 50*s : 1),0.101497741880406181516777182,0

2240e1,-312,(-1 : 1/2*s : 1),1.01505803186512948284292990,0

2240e2,-31,(1/2*(-s - 7) : 1/2*(s + 23) : 1),0.857937062903081688401888913,0

2240e3,161,(-s + 1 : 2*s + 42 : 1),0.656089410321859657888206415,0

2240e4,-15,(-2 : -8*s : 1),0.795245860803899942566188627,0

2240f1,-24,(-18 : 20*s : 1),0.452516299658905402117527082,0

2240f2,-24,(-2 : 20*s : 1),0.226258149829452701058763541,0

2240f3,-8,(22 : 392*s : 1),0.613941328200020842034001636,0

2240f4,24,(22 : -40*s : 1),0.386296610310544304351587838,0

2240g1,8,(1 : -2*s : 1),0.0974317159467516768895472699,0

2240h1,-8,(-5 : 7/2*s : 1),0.159593369901103984125857622,0

2240i1,-424,(11/2 : -175/8*s : 1),1.16357947080967726085237142,0

2240j1,-8,(-12 : 14*s : 1),0.128582376858844192046590967,0

2240k1,28,(1/2*(3*s + 24) : 8*s + 42 : 1),0.711578357480231320363376076,0

2240k2,8,(s - 2 : 4*s - 4 : 1),0.355789178740115660181688039,0

2240k3,-7,(5*s + 13 : 40*s : 1),0.603023841782849632740845609,0

2240k4,-55,(1/2*(-7*s - 1) : 1/2*(21*s + 175) :  1),0.580428562509869403520495427,0


2240l1,8,(1/2*(s + 2) : 1/2*(-s + 8) : 1),0.136787060764304125064649429,0

2240m1,40,(-1 : 1/2*s : 1),0.0925733338021420941102904503,1

2240m2,-24,(s + 1 : 1/2*(3*s + 8) : 1),0.210629345905844564132233774,0

2240m3,-56,(-11 : -5/2*s : 1),0.0408197557961081538369833336,0

2240n1,-104,(1/2*(7*s - 88) : 1/2*(91*s + 924) :  1),0.204877858118049046061213530,0


2240o1,8,(-6 : -35/2*s : 1),0.670854747569769502865349953,0

2240o2,12,(4 : 70*s : 1),0.456420704686994960993789740,0

2240o3,24,(-26 : 70*s : 1),0.485955983743841966769720369,0

2240o4,56,(4 : 280*s : 1),2.58450969981651620048587084,0

2240p1,8,(9 : 10*s : 1),0.112440535403981512836355599,0

2240p2,280,(29 : 2*s : 1),0.407414870733076893380305478,0

2240q1,-8,(-7 : 35/2*s : 1),0.0638983245592976471742286831,0

2240r1,56,(2 : -1/2*s : 1),0.342270972891177149442276662,1

2240s1,-8,(-4 : 50*s : 1),0.101497741880406181516777182,0

2240t1,-8,(6 : 35/2*s : 1),0.670854747569769502865349953,0

2240t2,-3,(-4 : -140*s : 1),0.456420704686994960993789740,0

2240t3,-731,(-46 : -56*s : 1),2.21429699585922540336429880,0

2240t4,-31,(1/2*(7*s + 3) : 1/2*(91*s - 357) :  1),0.472526529907405217136143293,0


2240u1,8,(7 : -35/2*s : 1),0.0638983245592976471742286831,0

2240v1,-8,(-1/2*s : 1/2*s : 1),0.282536428440769740288446857,1

2240w1,-40,(1 : -1/2*s : 1),0.0925733338021420941102904503,1

2240w2,-4,(-10 : 35/2*s : 1),0.210629345905844564132233774,0

2240w3,56,(11 : -5/2*s : 1),0.0408197557961081538369833336,0

2240x1,8,(1/2*(5*s - 2) : 1/2*(-5*s + 20) : 1),0.199511513540557093659803590,0

2240y1,24,(18 : -20*s : 1),0.452516299658905402117527082,0

2240y2,24,(2 : -20*s : 1),0.226258149829452701058763541,0

2240y3,-24,(-22 : -40*s : 1),0.386296610310544304351587838,0

2240y4,8,(-22 : -392*s : 1),0.613941328200020842034001636,0

2240z1,-56,(1 : -5/2*s : 1),0.233007425351337008078339136,0

2240ba1,-8,(-1 : 2*s : 1),0.0974317159467516768895472699,0

2240bb1,8,(12 : -14*s : 1),0.128582376858844192046590967,0

