CremonaReference,Discriminant,Point,Height,Provable
2430a1,5,(0 : 10*s : 1),0.206011647354262554978957637,0

2430a2,141,(-3*s + 25 : 33*s + 361 : 1),0.721681049983107449298131478,0

2430b1,-19,(6 : 20*s - 3 : 1),0.699354494479693103111303193,0

2430b2,69,(22 : -60*s - 11 : 1),0.933258402879550407038098261,0

2430c1,5,(6 : -8*s - 3 : 1),0.234282290743392049159527405,0

2430c2,24,(3*s - 2 : -6*s + 37 : 1),0.383596769878192094679006424,0

2430d1,-20,(-4 : -s + 2 : 1),0.310397148059808189479772585,1

2430d2,-24,(-8 : 1/2*(-15*s + 8) : 1),0.376233650619341585132393205,0

2430e1,5,(18 : -64*s - 9 : 1),0.269194712129023480188955108,0

2430e2,465,(-59 : 1/2*(885*s + 59) : 1),3.82682145931711497494857826,0

2430f1,40,(8 : 1/2*(s - 8) : 1),0.443747646133784548183993848,0

2430f2,12,(10 : -15*s - 5 : 1),0.401692558930436304461334058,0

2430g1,-11,(5*s - 3 : -5*s + 44 : 1),0.381534611762285134875792778,0

2430g2,-51,(-8 : -30*s + 4 : 1),0.838488858581654868170637185,0

2430h1,1,(2 : 9 : 1),0.452762729037912950058650762,0

2430h2,-15,(-8 : 12*s + 4 : 1),0.335561712984491885846132055,0

2430i1,-23,(-7 : 20*s + 3 : 1),0.933258402879550407038098261,0

2430i2,57,(-17 : 60*s + 8 : 1),0.699354494479693103111303193,0

2430j1,-8,(-7 : -5*s + 3 : 1),0.383596769878192094679006424,0

2430j2,-15,(-17 : -24*s + 8 : 1),0.234282290743392049159527405,0

2430k1,8,(3 : 1/2*(-5*s - 4) : 1),0.376233650619341585132393205,1

2430k2,60,(13 : -3*s - 7 : 1),0.310397148059808189479772585,0

2430l1,-443,(5 : 80*s - 3 : 1),2.13112515962510129955485217,0

2430l2,-191,(43 : -144*s - 22 : 1),1.07283053782084724521602383,0

2430m1,-615,(-23 : -s + 11 : 1),0.678081181989953746224349724,0

2430m2,-15,(1 : -30*s - 1 : 1),0.206011647354262554978957637,0

2430n1,1,(23 : 68 : 1),0.303220259827014183939851232,0

2430n2,-3,(-5 : 30*s + 2 : 1),0.646832139608839737100199653,0

2430o1,5,(3*s - 2 : 3*s - 7 : 1),0.335561712984491885846132054,0

2430o2,-3,(-5 : 30*s + 2 : 1),0.452762729037912950058650762,0

2430p1,-4,(-3 : -5*s + 1 : 1),0.401692558930436304461334058,0

2430p2,-120,(-23 : 1/2*(-3*s + 22) : 1),0.443747646133784548183993848,0

