CremonaReference,Discriminant,Point,Height,Provable
395a1,5,(1/2*(s - 1) : 1/2*(-s + 7) : 1),0.656442243498493269761628795,0

395a2,8,(-s + 5 : 1/2*(-7*s - 20) : 1),0.603103564676402190655838954,0

395a3,105,(-s + 9 : 1/2*(-3*s + 79) : 1),0.700661851983038218475729703,0

395a4,60,(-s + 19 : 1/2*(-15*s - 144) : 1),0.974499241667253324076423762,0

395b1,-4,(-11/2 : 1/8*(-25*s + 18) : 1),0.316631907351777374105052969,0

395b2,-4,(9/2 : 1/8*(395*s - 22) : 1),0.633263814703554748210105936,0

395c1,89,(1/8*(5*s - 15) : 1/16*(-5*s + 7) : 1),0.943829363744187340174780580,0

395c2,-104,(-21/2 : 1/8*(-79*s - 4) : 1),0.679470402876317556383532919,0

