CremonaReference,Discriminant,Point,Height,Provable
1274a1,-7,(1/2*(7*s + 25) : 35*s + 6 : 1),0.245425672832410260711451105,0

1274b1,-91,(-17 : -7*s + 8 : 1),0.226314919921548078871990347,0

1274c1,28,(6 : 1/2*(7*s - 6) : 1),0.166288191600139793395140784,0

1274c2,28,(6 : 7*s - 3 : 1),0.498864574800419380185422352,0

1274c3,413,(48 : 28*s - 24 : 1),0.801778643587793277471833560,0

1274d1,-91,(6 : 686*s - 3 : 1),0.168931241430573337235533308,0

1274e1,-7,(1/2*(-s - 3) : 1/2*(s - 9) : 1),0.245425672832410260711451105,0

1274f1,13,(2 : -s - 1 : 1),0.226314919921548078871990347,0

1274g1,-35,(-12 : -91*s + 6 : 1),0.0731172542619576753036868552,0

1274h1,1,(32 : 40 : 1),0.0921684865602566640735343458,0

1274i1,1,(-1 : 49 : 1),0.0965485554772601346504422820,0

1274i2,28,(13 : -91*s - 7 : 1),0.162017554190399253382003330,0

1274i3,NA,NA,E1,NA

1274j1,-3,(-s - 1 : -5*s + 1 : 1),0.297507062277246233043684195,0

1274j2,-15,(-18 : -13*s + 9 : 1),0.473849778350404956415180246,0

1274k1,-231,(9 : -91*s - 5 : 1),1.57741218563657990243757676,0

1274k2,-399,(-33 : -182*s + 16 : 1),1.15706306974192329344092813,0

1274k3,-724,(59 : 1690*s - 30 : 1),2.56879914389796858879770845,0

1274k4,161,(23 : 2058*s - 12 : 1),1.02207042448430136586316828,0

1274l1,-959,(-29 : 98*s + 14 : 1),1.34983087257101738436755168,0

1274m1,-7,(7*s + 20 : -28*s - 182 : 1),0.373793593631585109086112626,0

1274m2,105,(11/3 : 1/9*(637*s - 21) : 1),0.473849778350404956415180246,0

1274n1,-91,(-12 : 1/2*(7*s + 11) : 1),0.197635432545543951566601123,0

1274n2,413,(-54 : 1/2*(91*s + 53) : 1),0.808633577181409827396318787,0

1274o1,28,(-3/2 : 1/8*(-49*s + 2) : 1),0.321105498157406257550703950,0

