CremonaReference,Discriminant,Point,Height,Provable
2480a1,-3,(-9 : 10*s : 1),0.561026740087557465094681576,0

2480a2,-24,(-11 : 62*s : 1),0.897726296229518333439500449,0

2480b1,188,(17 : -25*s : 1),0.810211610391174167299809529,0

2480c1,-4,(s - 2 : 2*s + 2 : 1),0.353740890357597245959646067,0

2480c2,-15,(-s - 9 : -3*s + 19 : 1),0.615089144710109095410872878,0

2480d1,28,(1/2*(5*s + 24) : 1/2*(25*s + 120) :  1),0.208275701261026450494273718,0


2480d2,28,(4 : -5*s : 1),0.416551402522052900988547437,0

2480e1,156,(1/2*(-5*s + 46) : 1/2*(-25*s + 440) :  1),0.422742429434083971449153471,0


2480e2,41,(1/2*(5*s + 59) : 25*s - 115 : 1),0.833444555780200983847489849,0

2480e3,556,(-3 : 130*s : 1),3.18685266791592649678765259,0

2480e4,44,(5*s - 17 : -15*s + 430 : 1),0.518845850723966621697382352,0

2480f1,-4,(1 : -5*s : 1),0.154986981061274231294425307,0

2480g1,124,(-2 : -155*s : 1),0.283273763486057135327280962,0

2480h1,-260,(-9 : -s : 1),0.569881790163531513045036073,0

2480h2,-4,(6 : 31/2*s : 1),0.602682745389344997365032006,0

2480i1,-868,(-8 : -4*s : 1),0.599779920271239088620780730,0

2480i2,-435,(-2 : 62*s : 1),1.97392206755370330656141438,0

2480i3,-4,(8 : 124*s : 1),0.325873035698846685759614456,0

2480i4,-4,(0 : 496*s : 1),0.651746071397693371519228912,0

2480j1,-4,(2*s + 2 : 4*s - 4 : 1),0.293157880571171871934205818,0

2480j2,8,(2*s + 10 : -2*s + 32 : 1),0.268703974754260618692011475,0

2480k1,-4,(-3 : 2*s : 1),0.184143922617560842882337643,0

2480l1,28,(2 : 20*s : 1),0.227872793658667781284470693,0

2480l2,1,(74 : 16 : 1),0.390137886883269123997404506,0

2480m1,-4,(-6*s - 3 : 6*s - 16 : 1),0.587228900406610950058115083,0

2480m2,220,(-19 : -62*s : 1),0.215198997120195877794016004,0

2480n1,-4,(12 : -155/2*s : 1),0.138538585298552657937996682,0

2480n2,-4,(13 : -75*s : 1),0.277077170597105315875993364,0

2480o1,-4,(0 : -s : 1),0.213291268155788686930357059,0

