CremonaReference,Discriminant,Point,Height
762a1,-3,(-1 : -s : 1),0.103028055002491580736455954


762b1,-571,(35 : 32*s - 18 : 1),1.55615776373594695550097004


762c1,1,(-2 : -1 : 1),0.164008264773329729875828500


762d1,1,(1 : 2 : 1),0.0701161277924871664723229913


762e1,1,(6 : 9 : 1),0.0253920855358413890383185501


762f1,-8,(1/2*(3*s - 4) : 1/2*(-9*s + 8) : 1),0.312556714695012483223180660


762f2,-24,(12 : 1/2*(-127*s - 12) : 1),0.577792028353979109763316715


762g1,73,(-12 : -432*s + 6 : 1),0.476652420713571859106152439


762g2,NA,NA,E1


