CremonaReference,Discriminant,Point,Height
2544a1,1,(4 : 4 : 1),0.400860630710671309412071466


2544b1,-8,(0 : 2*s : 1),0.374306847251522173953817637


2544c1,-52,(-4 : -12*s : 1),0.502867490225922134222883959


2544c2,-3,(-4 : -128*s : 1),0.835106377190392816615961368


2544d1,1,(2 : 24 : 1),0.127085625825548439372780055


2544e1,1,(14 : 72 : 1),0.123630015296488919549912403


2544f1,-4,(-6 : -24*s : 1),0.0328914668220911584114877598


2544g1,12,(14 : -48*s : 1),0.0711729908741003489634076087


