CremonaReference,Discriminant,Point,Height,Provable
2660a1,133,(31 : 50*s : 1),1.22652383911152072449796903,0

2660b1,-532,(-21 : 5*s : 1),0.670270095352595678703241984,0

2660c1,1,(43 : 266 : 1),0.218047105976721171555376360,0

2660d1,5,(-8 : 98*s : 1),0.160081495362343711914729043,0

2660e1,-511,(25 : 50*s : 1),1.03380290333874987055685584,0

2660f1,1,(3 : 7 : 1),0.315158991374097411395824249,0

2660f2,28,(s + 10 : -3*s - 28 : 1),0.157579495687048705697912124,0

2660g1,-40,(-10 : -5*s : 1),0.661434004477423663227308356,0

2660g2,-19,(2*s - 14 : 8*s + 38 : 1),0.428053814077338965713188561,0

2660h1,76,(0 : 5*s : 1),0.764685267998421684851911508,0

2660h2,616,(50 : -5*s : 1),0.913599057495685923751482222,0

2660h3,1,(28 : 266 : 1),0.493462020494895429286608228,0

2660h4,85,(-20 : -38*s : 1),0.732493767628834149885660564,0

