CremonaReference,Discriminant,Point,Height
2166a1,5,(-2 : 57*s + 1 : 1),0.0797503343892387941058866307


2166b1,57,(-21 : 1/2*(57*s + 21) : 1),0.354950451951167944060358052


2166b2,209,(17 : 1/2*(57*s - 17) : 1),0.884789277707952873620082315


2166b3,NA,NA,E1


2166b4,760,(-2 : 1/2*(361*s + 2) : 1),0.432636567372840315068581634


2166c1,NA,NA,E1


2166c2,-95,(30 : 1/2*(3249*s - 31) : 1),0.621284619078537083418127221


2166d1,1,(68 : 2673 : 1),1.32646784702163644245528352


2166d2,417,(-55 : -1680*s + 27 : 1),5.30280830713001457424580552


2166d3,NA,NA,E1


2166d4,988,(49 : 1026*s - 25 : 1),0.986230012650159597160113702


2166e1,1,(-1 : 18 : 1),0.0920098284794182463142880242


2166f1,-4,(11 : -72*s - 6 : 1),0.683196832181273654464552653


2166f2,5,(7 : -54*s - 4 : 1),0.584469506210258415074573327


2166g1,-19,(17 : -342*s - 9 : 1),0.0920098284794182463142880242


2166h1,-95,(30 : -1083*s - 15 : 1),0.0797503343892387941058866307


2166i1,285,(11 : 1/2*(171*s - 11) : 1),0.627916204308417735686423725


2166i2,13,(-27 : 1/2*(1083*s + 27) : 1),1.50802587570228992551621875


