CremonaReference,Discriminant,Point,Height,Provable
1218a1,29,(20 : -81*s - 10 : 1),0.269408802898464624983784469,0

1218b1,-3,(0 : -3*s : 1),0.142805164180904545546551377,0

1218c1,-3,(-6*s - 3 : 6*s - 26 : 1),0.0948559404292779045921246430,0

1218c2,1,(67 : -556 : 1),0.189711880858555809184249286,0

1218d1,NA,NA,E1,NA

1218e1,8,(3*s + 13 : -6*s - 64 : 1),0.362377983584917185883845142,0

1218e2,77,(24 : 1/2*(63*s - 25) : 1),0.824946425628619667182944612,0

1218f1,-7,(3 : 24*s - 2 : 1),0.137835869004708517682829421,0

1218f2,-7,(-19 : 81*s + 9 : 1),0.275671738009417035365658842,0

1218g1,-15,(-6 : 14*s + 3 : 1),0.546776321722470390471019762,0

1218g2,57,(-2*s - 10 : 9*s + 188 : 1),0.620851921087881686384725188,0

1218g3,33,(20 : 203*s - 10 : 1),0.436618161651230320010251968,0

1218g4,33,(-16 : -49*s + 8 : 1),0.436618161651230320010251968,0

1218h1,NA,NA,E1,NA

1218h2,-515,(69 : 1/2*(43659*s - 69) : 1),2.73458562220783798739934586,0

1218h3,NA,NA,E1,NA

1218h4,NA,NA,E1,NA

1218i1,5,(1 : 1/2*(-7*s - 1) : 1),0.297119393063401135232585728,0

1218j1,-4,(1/2*(-7*s + 10) : 1/2*(-21*s + 16) :  1),0.137200717763811496548460644,0


1218j2,-4,(8 : 1/2*(49*s - 8) : 1),0.274401435527622993096921287,0

1218k1,-7,(s + 7 : -s - 14 : 1),0.441327753959670577840393816,0

1218k2,13,(s + 25 : 7*s - 44 : 1),0.585033844111570352033353182,0

1218k3,-39,(-16 : 29*s + 8 : 1),0.815044138252462016479694164,0

1218k4,-235,(16 : -29*s - 8 : 1),1.33982381754854424493121682,0

