CremonaReference,Discriminant,Point,Height,Provable
264a1,8,(s : -s : 1),0.300993686498521281521791038,0

264a2,12,(-2*s + 8 : -8*s + 36 : 1),0.183646239621633000416869867,0

264b1,12,(s + 2 : -s - 4 : 1),0.441181952582334152814533858,0

264b2,12,(3*s + 8 : 9*s + 42 : 1),0.220590976291167076407266929,0

264b3,12,(14 : 2*s : 1),0.441181952582334152814533858,0

264b4,12,(-2*s + 10 : -8*s + 52 : 1),0.441181952582334152814533858,0

264c1,-8,(1/2*(3*s + 2) : -3*s + 3 : 1),0.338500232838534428736413034,0

264c2,5,(2*s : 4*s - 6 : 1),0.351848568781835856795394002,0

264c3,104,(s + 6 : -2*s - 30 : 1),0.780874775809642918018276360,0

264c4,24,(-s + 10 : 6*s + 30 : 1),0.554667417574108659517497012,0

264d1,-308,(-24 : 18*s : 1),0.541867080399191087236589238,0

264d2,-8,(4 : -198*s : 1),0.178239312613947098693044714,0

