CremonaReference,Discriminant,Point,Height,Provable
1155a1,-11,(1/2*(s - 1) : 1/2*(-3*s + 5) : 1),0.252929013797613633530871231,0

1155a2,1,(2 : -7 : 1),0.505858027595227267061742462,0

1155a3,44,(1/2*(s + 26) : 1/2*(7*s - 58) : 1),0.252929013797613633530871231,0

1155a4,-4,(1/2*(11*s + 2) : 1/2*(11*s - 46) : 1),0.252929013797613633530871231,0

1155b1,5,(-5 : 1/2*(441*s - 1) : 1),0.0764518255121244227409314318,0

1155c1,13,(1/2*(-5*s - 3) : 1/2*(15*s + 49) : 1),0.466071443114625933630979412,0

1155c2,37,(1/2*(5*s + 3) : 5*s - 2 : 1),0.415121679011893515152580016,0

1155c3,-152,(4 : 1/2*(35*s - 4) : 1),1.29088505341678813162217108,0

1155c4,37,(1 : 1/2*(-25*s - 1) : 1),0.830243358023787030305160033,0

1155d1,5,(5 : 1/2*(33*s - 1) : 1),0.128250040212011612219628551,0

1155e1,5,(1/2*(-s + 21) : 4*s - 12 : 1),0.850090302881044112925527457,0

1155e2,5,(1/2*(3*s - 1) : 1/2*(33*s - 23) : 1),0.425045151440522056462763728,0

1155e3,1,(-12 : -17 : 1),0.850090302881044112925527456,0

1155e4,168,(-7 : 1/2*(-11*s + 6) : 1),0.816342931754066653188909179,0

1155e5,-95,(-6 : 1/2*(147*s + 5) : 1),0.985037376652739796958528158,0

1155e6,1,(52 : -464 : 1),0.425045151440522056462763728,0

1155f1,-260,(-48 : 1/2*(45*s + 48) : 1),1.39445655306922188793754753,0

1155f2,-4,(-22 : 1/2*(675*s + 22) : 1),0.283403287756874414494076012,0

1155f3,-4,(-11/2 : 1/8*(1875*s + 22) : 1),0.566806575513748828988152025,0

1155f4,-136,(-23/4 : 1/16*(1485*s + 46) : 1),0.949464064246826070320825861,0

1155g1,1,(-1 : -3 : 1),0.143125989289888031359402742,0

1155h1,-51,(1/2*(s - 1) : 1/2*(s - 11) : 1),0.665080436352566288705384711,0

1155h2,-19,(1/2*(s - 13) : -7 : 1),0.357686008667295135082983785,0

1155h3,-420,(-15 : 1/2*(-9*s + 14) : 1),1.27327840103554045630121702,0

1155h4,5,(1/2*(-11*s + 11) : 38 : 1),0.512564501001474427713499646,0

1155i1,1,(9 : -14 : 1),0.0770576827198861054583847443,0

1155j1,-35,(-16 : 1/2*(21*s - 1) : 1),0.283471153030344476743127857,0

1155j2,-15,(2 : 1/2*(55*s - 1) : 1),0.139101715618428288245130417,0

1155k1,1,(26 : 187 : 1),0.0661019143858856437255528990,0

1155l1,-20,(21/2 : 1/8*(-297*s - 46) : 1),0.512265923497647366115868293,0

1155l2,28,(-21 : 1/2*(-693*s + 20) : 1),0.586882083861814353523821636,0

1155l3,301,(9 : -735*s - 5 : 1),2.29383120037981681053311279,0

1155l4,28,(3/2 : 1/8*(-3267*s - 10) : 1),1.17376416772362870704764327,0

1155m1,-20,(14 : 1/2*(-63*s - 14) : 1),0.267007607510725950965003211,0

1155m2,-215,(1/2*(3*s - 75) : -24*s + 285 : 1),0.474313558908064403388871206,0

1155m3,-551,(9 : 1/2*(495*s - 9) : 1),1.32910355587440181025641593,0

1155m4,193,(3*s - 8 : 51*s - 668 : 1),1.39933637706709354417111346,0

1155m5,NA,NA,E1,NA

1155m6,-456,(50 : 1/2*(605*s - 50) : 1),1.10243883567372913247912302,0

1155n1,1,(5 : 577 : 1),0.173250195652022282747789367,0

1155n2,NA,NA,E1,NA

