CremonaReference,Discriminant,Point,Height,Provable
1406a1,1,(49 : 327 : 1),0.214070136411621226602540998,0

1406b1,-19,(0 : 4*s : 1),0.285316626642193771472728588,0

1406c1,-259,(-16/9 : 1/27*(304*s + 24) : 1),0.637181954778888395855416107,0

1406d1,-7,(-5 : 19*s + 2 : 1),0.170084717801292146526181022,0

1406e1,1,(1 : 0 : 1),0.295701434555978138437628917,0

1406f1,1,(18 : 65 : 1),0.263753157270855074468663010,0

1406g1,1,(13 : 696 : 1),0.0321092980044309880851490512,0

1406h1,5,(15 : 1/2*(-37*s - 15) : 1),0.975614089273667055396160521,0

1406h2,-4,(0 : 37/2*s : 1),0.357241160969790786876631521,0

