CremonaReference,Discriminant,Point,Height
925a1,5,(-2 : 1/2*(25*s - 1) : 1),0.110278967221565392411035912


925b1,1,(2 : -13 : 1),0.316316859601171706376165326


925b2,-20,(-17/4 : 1/16*(-185*s - 8) : 1),0.341892387607127433655661108


925b3,-296,(47/2 : 1/8*(1037*s - 4) : 1),4.92961403768775086880973240


925c1,5,(-5*s + 5 : -10*s + 22 : 1),0.356316322668030501726700046


925c2,-15,(-10 : 1/2*(25*s + 9) : 1),0.579701728910210525024150707


925d1,685,(-3 : 1/2*(25*s - 1) : 1),1.14293066994441886042127869


925e1,5,(0 : 1/2*(5*s - 1) : 1),0.0511114082399688402358861004


