CremonaReference,Discriminant,Point,Height
1665a1,-15,(-6 : 1/2*(-9*s - 1) : 1),0.214998361314643654975681661


1665b1,5,(2 : 1/2*(3*s - 1) : 1),0.214998361314643654975681661


1665c1,105,(-13 : 1/2*(243*s - 1) : 1),0.714412373461481324232191452


1665c2,NA,NA,E1


1665d1,-3,(1 : 1/2*(15*s - 1) : 1),0.110278967221565392411035912


1665e1,1,(-7 : -23 : 1),0.0874597187989494150625095815


1665f1,5,(1/2*(3*s + 9) : 1/2*(3*s + 17) : 1),0.289850864455105262512075353


1665f2,-3,(1/2*(-3*s - 3) : 16 : 1),0.323083593561567882119387700


1665g1,-3,(-13 : 1/2*(-75*s - 1) : 1),0.114056704408457925036389254


