CremonaReference,Discriminant,Point,Height,Provable
312a1,-4,(-s - 1 : -s - 3 : 1),0.249210738501867657203866555,0

312a2,-3,(-6 : -2*s : 1),0.276483254487501870180788496,0

312b1,-8,(1/2*(s - 2) : 3 : 1),0.347621677898140725448118345,0

312b2,-4,(s - 2 : -3*s - 4 : 1),0.190542006049093344320973219,0

312c1,12,(1/2*(-s + 4) : -s + 3 : 1),0.329872594467479893177581946,0

312c2,17,(-2*s + 4 : -4*s + 18 : 1),0.527420070485280413336843826,0

312c3,-120,(-20 : -2*s : 1),0.904670440467112824051789464,0

312c4,-40,(2*s + 4 : -8*s + 12 : 1),0.631970048339674629505169365,0

312d1,40,(1/2*(s + 14) : -2*s - 13 : 1),0.443038472301206297952886634,0

312d2,5,(8 : -6*s : 1),0.544714956285712592315357635,0

312d3,-4,(-8 : -3*s : 1),0.555102147047548381325884784,0

312d4,12,(-3*s + 8 : -15*s + 42 : 1),0.285306285925477111307316057,0

312e1,8,(-12 : 39*s : 1),0.813502855995720868093805063,0

312e2,8,(3 : -117/2*s : 1),0.406751427997860434046902532,0

312f1,-4,(1/2*(3*s - 8) : -3*s - 9 : 1),0.0519072602014540550487599101,0

312f2,1,(6 : 6 : 1),0.103814520402908110097519820,0

