CremonaReference,Discriminant,Point,Height
350a1,-15,(1/2*(5*s + 3) : 1/2*(-15*s + 11) : 1),0.113129074914726350529381771


350a2,-15,(-1 : 1/2*(25*s + 1) : 1),0.226258149829452701058763541


350a3,-20,(14 : 1/2*(-245*s - 14) : 1),0.613941328200020842034001636


350a4,60,(14 : 1/2*(25*s - 14) : 1),0.386296610310544304351587838


350b1,5,(7 : 1/2*(-35*s - 7) : 1),0.217698566798014317500275282


350b2,-20,(-18 : 1/2*(35*s + 18) : 1),0.140808212661774356998121223


350c1,-20,(-s : -s - 5 : 1),0.165400248288450715963141755


350c2,-4,(-4 : 1/2*(-7*s + 4) : 1),0.140808212661774356998121223


350d1,8,(1/2*(-5*s + 10) : -5*s + 22 : 1),0.332815942142875574706002551


350d2,60,(5 : 1/2*(5*s - 6) : 1),0.350778087640522188019136473


350d3,-7,(3 : -7*s - 2 : 1),0.625416265222544224300978247


350d4,-4,(1 : -49*s - 1 : 1),0.342423535324619059436355289


350d5,-55,(-5 : 40*s + 2 : 1),0.210429933915514425450144997


350d6,-391,(-45 : -100*s + 22 : 1),1.96049678632357279008779945


350e1,5,(-6 : -175*s + 3 : 1),0.0128468084018295699702072780


350f1,1,(-1 : 35 : 1),0.0128468084018295699702072780


