CremonaReference,Discriminant,Point,Height,Provable
2256a1,-4,(-3 : -3*s : 1),0.0543592470996106292825084919,0

2256b1,28,(6 : -3*s : 1),0.640278863798546081626258479,0

2256b2,24,(2*s + 8 : -8*s - 28 : 1),0.553119835612268636632429215,0

2256c1,-52,(-19 : 27*s : 1),0.332899585978742090661677380,0

2256d1,-15,(s - 1 : -s + 3 : 1),0.540006705562049404577602835,0

2256d2,17,(-4*s + 10 : -16*s + 60 : 1),0.554058187015879235868265661,0

2256e1,-455,(6 : 564*s : 1),1.99430808536062159151822303,0

2256e2,NA,NA,E1,NA

2256f1,12,(3 : -s : 1),0.284083964493945272010549693,1

2256g1,1,(-10 : 141 : 1),0.180216261704745613193129644,0

2256h1,-4,(-1 : 6*s : 1),0.310380975157971834978060967,0

2256i1,12,(11 : -2*s : 1),0.163985198407961384786572040,0

2256j1,-8,(-s : 5*s + 4 : 1),0.673132774417738219667300110,0

2256j2,-132,(-4 : -6*s : 1),1.04409392809006760855675953,0

2256j3,-615,(-48 : 8*s : 1),1.89034024202461251407503659,0

2256j4,-132,(-2*s - 8 : -8*s - 164 : 1),0.522046964045033804278379767,0

2256k1,-3,(1 : 6*s : 1),0.348444724661136690950257100,0

2256k2,1,(-15 : -94 : 1),0.200993097956290117926234308,0

2256l1,1,(4 : 18 : 1),0.332125862037944540546757718,0

2256l2,60,(22 : 6*s : 1),0.541373455670348441910197603,0

2256m1,1,(7 : 6 : 1),0.135956813963901133005759952,0

2256n1,-4,(-6 : 12*s : 1),0.129210781810539781060356159,0

2256n2,-4,(10 : -188*s : 1),0.258421563621079562120712316,0

2256o1,12,(-3 : -2*s : 1),0.139504238624093699992294855,0

2256p1,28,(10 : -24*s : 1),0.294557687529771384070331043,0

2256p2,28,(2 : 36*s : 1),0.589115375059542768140662087,0

2256p3,-260,(18 : -108*s : 1),0.696017698366347166877034124,0

2256p4,12,(-2 : -658*s : 1),1.02034002748360545733734109,0

