CremonaReference,Discriminant,Point,Height
1450a1,-15,(1/2*(5*s - 1) : 31 : 1),0.423844175593391342938196190


1450a2,-287,(-21 : -29*s + 10 : 1),1.32457766481818004513577470


1450b1,5,(2*s + 16 : 12*s + 23 : 1),0.267282101916269729110759798


1450b2,5,(3*s + 11 : -72*s - 27 : 1),0.801846305748809187332279397


1450c1,-580,(-20 : -5*s + 10 : 1),0.501528979770050519192967639


1450c2,-420,(-15/2 : 1/8*(-145*s + 30) : 1),1.04519603430715917748706687


1450d1,1,(19 : -22 : 1),0.447925510277058917002921219


1450e1,-15,(-11 : 25*s + 5 : 1),0.118123597997135899511462879


1450e2,-35,(-1 : -50*s : 1),0.610995229086245933250005365


1450f1,5,(-1 : 5*s : 1),0.0424203078399298497667770518


1450g1,5,(2*s - 1 : -4*s + 5 : 1),0.150851697119867954250712145


1450h1,1,(76 : 194 : 1),0.651575558915511246162174284


1450h2,485,(37 : 1/2*(145*s - 37) : 1),0.937832876195172315694728082


1450i1,-116,(-4 : -s + 2 : 1),0.501528979770050519192967639


1450i2,-8,(-8 : 1/2*(5*s + 8) : 1),0.787404437132752885931470754


