CremonaReference,Discriminant,Point,Height
2760a1,24,(s + 3 : -s - 7 : 1),0.781417078401937981134144298


2760a2,24,(s + 8 : s + 22 : 1),0.390708539200968990567072149


2760a3,28,(2*s + 18 : -16*s + 88 : 1),0.858621439370838375626960755


2760a4,24,(2*s + 14 : -8*s - 100 : 1),0.781417078401937981134144298


2760b1,12,(-5*s + 16 : -25*s + 110 : 1),0.164509524777235264923311418


2760b2,12,(-2 : -30*s : 1),0.329019049554470529846622836


2760c1,1,(9 : 30 : 1),0.0715157392334538080794282380


2760d1,12,(-4*s + 8 : -12*s + 42 : 1),0.865179961982961015866747279


2760d2,24,(3*s + 10 : 9*s + 60 : 1),0.483761198526738309724387139


2760d3,76,(2*s - 2 : 8*s - 92 : 1),0.734701076689248447912579446


2760d4,-132,(-2*s + 6 : 8*s - 4 : 1),0.770230634713927905504553323


2760e1,-19,(5 : -54*s : 1),0.557368362035504286172305599


2760f1,341,(39 : -195*s : 1),3.04989775765477145597417776


2760f2,41,(-40 : -750*s : 1),0.987623298676727930835079069


2760f3,56,(-5 : -1035/2*s : 1),0.598650626870574129101610754


2760f4,221,(14 : 300*s : 1),1.42690628358465809184931820


2760f5,-679,(25 : 690*s : 1),2.35785715095552825563103677


2760f6,472,(70 : 510*s : 1),4.67392021899956418531785136


2760g1,-4,(0 : 15*s : 1),0.338052454644386616373950226


2760g2,-4,(-6 : -30*s : 1),0.169026227322193308186975112


2760h1,-8,(-8 : 270*s : 1),0.316071132156661227383393853


2760h2,-308,(-26 : -225*s : 1),0.964205993257279752521606547


2760h3,NA,NA,E1


2760h4,-68,(22 : -75*s : 1),1.79180151285802824513680784


2760i1,1,(9 : 6 : 1),0.181699752403605585576520823


2760j1,40,(-24 : -276*s : 1),0.335004081360006106773281431


2760j2,844,(10 : -405*s : 1),2.14237859555492005212984927


2760k1,1,(-59 : -690 : 1),0.0325724466015093254950027439


