CremonaReference,Discriminant,Point,Height
1725a1,1,(12 : -38 : 1),0.144280156760841580109923888


1725b1,-3,(-10 : 1/2*(23*s - 1) : 1),0.170753977143262162997117077


1725c1,5,(12 : 1/2*(345*s - 1) : 1),0.583244670475655688318377043


1725c2,-615,(-48 : 1/2*(345*s - 1) : 1),0.878215522857429701759339519


1725d1,-35,(1/2*(5*s + 5) : 1/2*(-15*s - 15) :  1),0.337789874086497041268224259




1725d2,85,(1/2*(-5*s + 35) : -5*s + 110 : 1),0.353390178949245371003691891


1725d3,-195,(25 : 1/2*(115*s - 25) : 1),0.728793437859987620316555666


1725d4,165,(-35 : 1/2*(-125*s + 35) : 1),0.708689348987700259505202653


1725e1,5,(5 : 1/2*(-27*s - 5) : 1),0.0879318372646737334004224331


1725f1,-15,(-10 : 1/2*(15*s + 9) : 1),0.355033759711027419267041515


1725f2,-15,(-10 : 1/2*(-5*s + 9) : 1),0.177516879855513709633520758


1725g1,65,(40 : 1/2*(-225*s - 41) : 1),0.953173698818434863866423379


1725g2,140,(-45 : 1/2*(375*s + 44) : 1),0.857029042049146475954210749


1725g3,-79,(-19/16 : 1/64*(-72171*s + 6) : 1),3.89780059534887379984997363


1725g4,172,(25 : 1/2*(-2325*s - 26) : 1),4.93504077000362535371688209


1725h1,920,(-21/2 : 1/8*(75*s - 4) : 1),0.375055013181203063141125448


1725i1,-15,(-5*s - 15 : 15*s + 132 : 1),0.461817456857674276120621423


1725i2,-40,(-15 : 1/2*(-225*s + 14) : 1),0.563326044647653891845326127


1725j1,NA,NA,E1


1725k1,5,(-s : 1/2*(s - 5) : 1),0.411690000518015775926075977


1725k2,-11,(s + 2 : 1/2*(3*s + 11) : 1),0.473925160006415305657969146


1725l1,1,(-4 : 105 : 1),0.148776341243224366699713886


1725m1,-235,(-37 : 1/2*(75*s - 1) : 1),0.784613519081910899339042068


1725n1,40,(27 : 1/2*(-225*s - 28) : 1),0.863630345058714799109090802


1725o1,1,(23 : -633 : 1),0.122568071752894009594619309


1725p1,-15,(1/2*(5*s + 11) : 25*s + 37 : 1),0.0901910971812483133190305968


1725q1,-11,(1/2*(3*s - 23) : -24*s - 26 : 1),0.325292446518966370769269940


1725q2,-87,(13 : 1/2*(115*s - 1) : 1),0.820702465174372660347415753


1725r1,5,(5*s + 2 : -15*s - 1 : 1),0.411690000518015775926075977


1725r2,-15,(1/2*(5*s - 1) : -10*s - 56 : 1),0.500300904873802379382123517


1725s1,1,(27 : -351 : 1),0.0879318372646737334004224331


1725t1,-555,(-37 : 1/2*(-5*s - 1) : 1),1.03485369331541707670175981


1725u1,-11,(1/2*(3*s - 5) : -3*s + 15 : 1),0.251287993890325474090893349


1725u2,-11,(-12 : 1/2*(-9*s + 11) : 1),0.502575987780650948181786698


