CremonaReference,Discriminant,Point,Height
1650a1,1,(-5 : -35 : 1),0.430223506868890635035134764


1650a2,89,(1/2*(-3*s + 51) : 1/2*(-3*s + 201) :  1),0.651759745484819060335078813




1650a3,-95,(1/2*(-5*s - 85) : 1/2*(15*s + 705) :  1),0.389178306509991455381362599




1650a4,241,(1/2*(-5*s + 105) : 45*s + 530 : 1),0.986292037342210168329029066


1650a5,-95,(-25 : 1/2*(-625*s + 25) : 1),0.778356613019982910762725198


1650a6,-56,(-10 : 1/2*(-275*s + 10) : 1),1.21141303629865719190264934


1650b1,-55,(15 : 1/2*(15*s - 15) : 1),0.302874733631981967958710547


1650b2,380,(25/2 : 1/8*(135*s - 50) : 1),1.08081018897647924660783978


1650b3,NA,NA,E1


1650b4,-228,(-40 : 1/2*(825*s + 40) : 1),1.52394276199328716643741734


1650c1,1,(31 : 166 : 1),0.265783562319981405454288648


1650c2,440,(20 : -30*s - 10 : 1),0.521408680896977712797332190


1650d1,1,(15 : -90 : 1),0.266587605815202112078469567


1650d2,129,(-15 : 1/2*(225*s + 15) : 1),1.41401198806569817756749012


1650e1,5,(-3 : 60*s + 1 : 1),0.373484746419277742480200740


1650f1,-15,(2 : 1/2*(-5*s - 3) : 1),0.195042991397311341888636342


1650f2,-15,(-3 : -15*s + 1 : 1),0.390085982794622683777272684


1650f3,-340,(-43 : 1/2*(-15*s + 42) : 1),1.28369546986461458886390598


1650f4,-15,(12 : 1/2*(55*s - 13) : 1),0.195042991397311341888636342


1650g1,NA,NA,E1


1650g2,-215,(32 : 1/2*(5625*s - 33) : 1),1.13219758385703949870281788


1650g3,-215,(-28 : 1/2*(46875*s + 27) : 1),0.566098791928519749351408940


1650g4,NA,NA,E1


1650h1,85,(37 : -60*s - 19 : 1),0.595673720756156515361947401


1650h2,1,(-19 : 801 : 1),0.494292023888935825497124096


1650h3,-35,(-33 : 1125*s + 16 : 1),0.494830484354696463619697049


1650h4,1,(-7 : 7989 : 1),0.247146011944467912748562048


1650h5,NA,NA,E1


1650h6,-935,(-8 : 1/2*(-675*s + 7) : 1),0.724772764476668761635548130


1650i1,1,(1 : 2 : 1),0.132603755252281560037527435


1650j1,-11,(-13 : 15*s + 6 : 1),0.0733856011865075152546827670


1650j2,-15,(1/2*(-11*s - 53) : 1/2*(-99*s - 123) :  1),0.700461864634698615793139780




1650k1,5,(7 : -270*s - 4 : 1),0.675162292829287837700466524


1650k2,-795,(57 : 320*s - 29 : 1),0.969126633896762876210656671


1650l1,145,(-15 : 50*s + 7 : 1),1.22335049994238071112005832


1650l2,-535,(-65 : -150*s + 32 : 1),1.28173787427508913847350117


1650m1,60,(5/2 : 1/8*(-15*s - 14) : 1),0.491439190485467904828026619


1650m2,-40,(-15 : 1/2*(15*s + 14) : 1),0.516109614773761966914411334


1650m3,-255,(-35 : 5*s + 17 : 1),0.767762290861326137058770626


1650m4,-20,(15/2 : 1/8*(495*s - 34) : 1),0.734529763589144327958496704


1650n1,-95,(s - 10 : -10*s - 53 : 1),0.252195827579691233940702567


1650n2,-55,(4*s - 1 : -104*s + 242 : 1),0.585159254651619298794585964


1650o1,1,(5 : 12 : 1),0.0414983051576975269422445267


1650p1,5,(5 : -15*s - 3 : 1),0.132603755252281560037527435


1650q1,-11,(-8 : 450*s + 4 : 1),0.675690666636110379868045029


1650q2,-260,(-28 : 75*s + 14 : 1),0.941317365907244399226842762


1650q3,805,(-3 : 1/2*(-225*s + 3) : 1),1.43227209003824645290965490


1650q4,-659,(41 : 1/2*(-231*s - 41) : 1),3.14592502677883033780082709


1650r1,40,(1/2*(-3*s + 44) : -9*s + 64 : 1),0.245725923596833523915884020


1650r2,-40,(-8 : 1/2*(-165*s + 8) : 1),0.374611685849983771641497232


1650s1,33,(14 : 4*s - 7 : 1),0.345155197954482174000274616


1650s2,-435,(-33 : 1/2*(55*s + 33) : 1),0.840039949654197978209407974


1650t1,-15,(12 : 25*s - 6 : 1),0.440759689861698809652847836


1650t2,5,(17 : 1/2*(-75*s - 17) : 1),0.260838068980346619989951171


1650t3,5,(-8 : 825*s + 4 : 1),0.521676137960693239979902343


1650t4,5,(12 : 225*s - 6 : 1),0.130419034490173309994975586


