CremonaReference,Discriminant,Point,Height,Provable
2366a1,-91,(1 : -13*s - 1 : 1),0.0965485554772601346504422820,0

2366a2,-52,(-25 : 169*s + 12 : 1),0.162017554190399253382003330,0

2366a3,NA,NA,E1,NA

2366b1,13,(-25 : -104*s + 12 : 1),0.393773040095162235921397876,0

2366c1,429,(-16 : 169*s + 8 : 1),1.57741218563657990243757676,0

2366c2,741,(62 : -338*s - 31 : 1),1.15706306974192329344092813,0

2366c3,-299,(-42 : 3822*s + 21 : 1),1.02207042448430136586316828,0

2366c4,NA,NA,E1,NA

2366d1,-52,(1 : 1/2*(-13*s - 2) : 1),0.495505212663963280847605270,0

2366d2,-143,(-12 : 1/2*(91*s + 11) : 1),0.595091360279541308067005540,0

2366e1,12,(1/2*(7*s + 6) : 14*s - 58 : 1),0.524197619911715445980636789,0

2366e2,1,(23 : 184 : 1),0.314435413037017609347839326,0

2366f1,NA,NA,E1,NA

2366g1,-52,(7/2 : 1/8*(91*s - 14) : 1),0.321105498157406257550703950,0

2366h1,-4,(1/2*(s - 6) : 1/2*(-s - 2) : 1),0.341074781794012208696310142,0

2366h2,1,(5 : -48 : 1),0.154062616492264424738313368,0

2366i1,-4,(0 : 1/2*s : 1),0.495505212663963280847605270,1

2366i2,-4,(-8 : -7*s + 4 : 1),0.165168404221321093615868423,0

2366j1,364,(-11/2 : 1/8*(13*s + 22) : 1),0.389689685223846565011731915,0

2366j2,156,(14 : 1/2*(13*s - 14) : 1),0.350778087640522188019136473,0

2366j3,-143,(-12 : -13*s + 6 : 1),0.631289801746543276350434991,0

2366j4,-884,(-11/2 : 1/8*(91*s + 22) : 1),0.843987537795087514745145215,0

2366j5,-455,(-64 : 26*s + 32 : 1),0.208472088407514741433659416,0

2366j6,-7,(-12 : -4056*s + 6 : 1),2.05090963348220884959706678,0

2366k1,13,(14 : -1014*s - 7 : 1),0.943306239111052828043517976,0

2366k2,156,(-37/2 : 1/8*(4459*s + 74) : 1),1.57259285973514633794191037,0

2366l1,65,(23 : -169*s - 12 : 1),0.0731172542619576753036868552,0

2366m1,-871,(-29 : -s + 14 : 1),1.10510930961492166288963610,0

2366n1,-260,(-21 : 1/2*(13*s + 20) : 1),0.883016707730265452990074469,0

2366n2,104,(-21 : -182*s + 10 : 1),0.504088265633476829435815273,0

2366o1,1,(-12 : -16556 : 1),0.168931241430573337235533308,0

2366p1,1,(2 : 13 : 1),0.0984432600237905589803494691,0

