CremonaReference,Discriminant,Point,Height,Provable
1870a1,-3,(-10 : -50*s + 5 : 1),0.348757318794851225559012448,0

1870a2,12,(-22 : 50*s + 11 : 1),0.543588044134655041991097408,0

1870b1,137,(46 : 1/2*(85*s - 47) : 1),1.05341336517882608556244757,0

1870b2,193,(42 : 1/2*(-121*s - 43) : 1),1.82200462767735300090510409,0

1870c1,-515,(-50 : -44*s + 25 : 1),1.19180244376961390346837141,0

1870d1,-35,(-17 : -17*s + 8 : 1),0.334233731875332696067947060,0

1870e1,1,(9 : -10 : 1),0.205052200163109572509352966,0

1870f1,-255,(1/2*(s - 1) : s - 21 : 1),0.461303234574707002033037260,0

1870f2,-3,(-14 : 5*s + 7 : 1),0.320405852705889896090320733,0

1870g1,5,(5 : 1/2*(-11*s - 5) : 1),0.263329136465293624548391209,0

1870h1,1,(-13 : 38726 : 1),0.927910752575658262526411046,0

1870h2,NA,NA,E1,NA

1870i1,1,(-3 : 56 : 1),0.0255213307183989165709399183,0
