CremonaReference,Discriminant,Point,Height
980a1,8,(2 : -35*s : 1),0.128787423446297415164106602


980a2,8,(9 : 175/2*s : 1),0.317332054312154408300540273


980b1,-35,(7 : -14*s : 1),0.496952336457197112424293117


980c1,5,(9 : -14*s : 1),0.167843856268479539364476829


980d1,1,(-9 : -98 : 1),0.169328256706029338518910878


980d2,669,(2*s + 65 : -30*s + 808 : 1),1.31003315363504804970429260


980e1,140,(5 : 7*s : 1),0.480690196623638454443758317


980f1,-56,(-16 : -245*s : 1),0.128787423446297415164106602


980f2,-11,(10 : -1250*s : 1),1.52462721586442836757271930


980g1,105,(19 : -7*s : 1),0.326221266817101401343868164


980g2,56,(12 : -7*s : 1),0.413436914009162454947041048


980g3,77,(19 : -7*s : 1),0.485506214408242400879155470


980g4,56,(-16 : 35*s : 1),0.137812304669720818315680349


980h1,5,(3 : -2*s : 1),0.124238084114299278106073279


980i1,-35,(-7 : 49*s : 1),0.323896644853336743313084344


