CremonaReference,Discriminant,Point,Height
786a1,12,(2 : 1/2*(-s - 2) : 1),0.246727317731876531784288716


786b1,5,(8 : -3*s - 4 : 1),0.176124410524812895608041107


786c1,133,(-2*s - 48 : 220*s - 15 : 1),1.33195817656077717508159273


786d1,-24,(-20 : 27*s + 10 : 1),0.711753298747251512879333639


786e1,13,(-2 : -2*s + 1 : 1),0.685066610863683141121769928


786e2,13,(2*s + 2 : -9*s + 34 : 1),0.342533305431841570560884964


786e3,268,(-2*s + 10 : -15*s - 267 : 1),0.994571594555238022723437371


786e4,13,(6*s + 18 : -27*s - 166 : 1),0.685066610863683141121769928


786f1,24,(1 : 1/2*(3*s - 2) : 1),0.470250024660531272948030189


786f2,24,(-5 : -s + 2 : 1),1.41075007398159381884409057


786g1,-3,(-5 : -2*s + 2 : 1),0.0557197463679946928737177666


786h1,1,(-3 : 10 : 1),0.0529930284474966414117771675


786i1,-7,(-3 : 3*s + 1 : 1),0.338933053685910605597659009


786i2,-47,(-2*s + 3 : 9*s + 21 : 1),0.512396077915448390384014731


786j1,1,(-9 : -124 : 1),0.0770054092234780426562503142


786k1,1,(3 : 7 : 1),0.189798803501259466195538347


786l1,1,(0 : 6 : 1),0.0390640832730812815996392257


786m1,13,(6*s - 8 : 48*s - 83 : 1),0.461539111206905571964115505


786m2,-691,(83 : 1/2*(-589*s - 83) : 1),6.07012797125322898442649090


