CremonaReference,Discriminant,Point,Height,Provable
1911a1,-7,(-16 : 1/2*(147*s - 1) : 1),0.131146666155540042044066328,0

1911b1,1,(14 : -66 : 1),0.110284853924765560914734782,0

1911c1,749,(47 : 1/2*(567*s - 1) : 1),2.28208158556353388062219316,0

1911d1,-7,(-10 : 91*s + 5 : 1),0.441139415699062243658939127,0

1911e1,1,(2 : -11 : 1),0.131146666155540042044066328,0

1911f1,5,(1/2*(7*s + 15) : 1/2*(21*s + 65) : 1),0.522366784837664958411906191,0

1911f2,-3,(1/2*(7*s + 1) : 1/2*(21*s - 75) : 1),0.472144525059433709583068888,0

1911f3,24,(-19 : 1/2*(-13*s + 18) : 1),0.896700999679443159732263653,0

1911f4,21,(18 : 1/2*(63*s - 19) : 1),0.282583906544887751662188128,0

1911g1,-56,(-3/2 : 1/8*(147*s - 4) : 1),0.270617985252233017416721902,0

