CremonaReference,Discriminant,Point,Height,Provable
2432a1,8,(0 : 1/2*s : 1),0.374111172468590543415472274,1

2432b1,-4,(3 : 38*s : 1),0.100682425689583158906989545,0

2432c1,-8,(0 : 1/2*s : 1),0.374111172468590543415472274,1

2432d1,1,(1 : 4 : 1),0.374111172468590543415472274,0

2432e1,8,(-2 : -19/2*s : 1),0.100682425689583158906989545,0

2432f1,-4,(-1 : 2*s : 1),0.374111172468590543415472274,0

2432g1,-8,(2 : 19/2*s : 1),0.100682425689583158906989545,0

2432h1,1,(-3 : 76 : 1),0.100682425689583158906989545,0

