CremonaReference,Discriminant,Point,Height
2658a1,-3,(-2 : -s + 1 : 1),0.226113282602951509486064952


2658b1,-4,(-6 : -18*s + 3 : 1),0.220581557671792338997458029


2658c1,1,(4 : 4 : 1),0.326121547247849384778418642


2658d1,-11,(-11 : 3*s + 5 : 1),0.461480969985344038087345511


2658d2,-11,(6*s - 1 : -27*s + 75 : 1),0.230740484992672019043672756


2658e1,1,(9 : 4 : 1),0.110373754943182823706460394


2658f1,1,(6 : 45 : 1),0.0438390190896861815340623989


2658g1,-3,(-2 : -2*s + 1 : 1),0.182990050931685967273188974


