CremonaReference,Discriminant,Point,Height,Provable
414a1,-8,(-3*s - 9 : 6*s + 49 : 1),0.424849521838785690285828385,0

414a2,-195,(-45 : 3*s + 22 : 1),1.08907247303947903718915011,0

414a3,73,(3*s + 36 : -42*s - 248 : 1),0.626746375812828876223550193,0

414a4,-15,(-3*s - 18 : 30*s + 328 : 1),0.508053220526212517184467201,0

414b1,-3,(-4 : 1/2*(9*s + 3) : 1),0.177368191340135968310889521,0

414b2,-3,(-10 : 1/2*(-3*s + 9) : 1),0.354736382680271936621779041,0

414c1,-15,(1/2*(3*s + 1) : 1/2*(3*s - 5) : 1),0.291310071117437193011361440,0

414c2,-15,(1/2*(3*s - 11) : 1/2*(3*s - 53) : 1),0.145655035558718596505680719,0

414c3,-15,(-7 : 1/2*(-81*s + 7) : 1),0.291310071117437193011361439,0

414c4,12,(1/2*(-3*s + 34) : 3*s + 23 : 1),0.119250876507181308837711195,0

414d1,1,(1 : 17 : 1),0.0990304840435172921998959419,0

414d2,12,(-3*s + 13 : -18*s - 79 : 1),0.0495152420217586460999479709,0

