CremonaReference,Discriminant,Point,Height
1914a1,-3,(-8 : 11*s + 4 : 1),0.309406293448397830095785642


1914b1,241,(-17 : 1/2*(-121*s + 17) : 1),1.53102737709202839970362116


1914b2,13,(-8 : 1827*s + 4 : 1),3.03293790246918108410302136


1914c1,-4,(-10 : 1/2*(-33*s + 10) : 1),0.0658242760255137229307601054


1914d1,1,(-66 : -671 : 1),0.853761934455164719922352479


1914d2,-52,(-18 : -132*s + 9 : 1),0.853644684201708916698880086


1914e1,-87,(1/2*(s - 19) : 3*s + 26 : 1),0.386073596056485351050748300


1914e2,33,(1/2*(-s - 5) : 1/2*(-15*s - 15) : 1),0.193036798028242675525374150


1914e3,-11,(-3*s - 18 : -9*s - 74 : 1),0.339661421477460418714812240


1914e4,21,(-13 : -87*s + 6 : 1),0.607230980721446543007594871


1914f1,-3,(-1 : -2*s : 1),0.145356624664541375582784204


1914g1,NA,NA,E1


1914h1,12,(-3 : 1/2*(-29*s + 2) : 1),0.0927084950070401633579444760


1914i1,-7,(-19 : 96*s + 9 : 1),0.471888260953579748432711457


1914i2,-247,(37 : 108*s - 19 : 1),1.23191191278784824375729337


1914j1,-79,(-53 : -972*s + 26 : 1),1.85272644846910442782332032


1914j2,284,(-69 : -3726*s + 34 : 1),3.04348109516245413083103439


1914k1,-7,(-3*s : -24*s + 34 : 1),0.123582936988235675515985047


1914l1,-7,(6*s + 19 : -60*s - 25 : 1),0.184028550274528075104263117


1914l2,5,(21 : 66*s - 11 : 1),0.371282663704345638757757717


1914m1,28,(-6*s - 4 : -54*s - 184 : 1),0.369848722090269233386251153


1914m2,28,(1/2*(9*s - 30) : 36*s - 258 : 1),0.739697444180538466772502307


1914m3,-164,(32 : -87*s - 16 : 1),1.15412216948668991345032631


1914m4,-152,(-24 : 1/2*(1089*s + 24) : 1),1.09916896872312209032193670


1914n1,-87,(6 : 12*s - 3 : 1),0.288362757860033102454557687


1914n2,-31,(16 : -319*s - 8 : 1),0.347741939956850051634775657


1914o1,33,(3*s - 9 : -45 : 1),0.255427962623404788042250540


1914o2,-408,(42 : 29*s - 21 : 1),1.32745643869040210582576411


1914p1,796,(36 : 198*s - 18 : 1),1.78018234213463089361669042


1914p2,NA,NA,E1


1914q1,-8,(-3/2*s : 3*s + 3 : 1),0.268528702430660719456067493


1914q2,13,(-3*s + 4 : 1/2*(15*s - 37) : 1),0.490348211638303842552707574
