CremonaReference,Discriminant,Point,Height,Provable
1106a1,-15,(1/2*(-7*s + 1) : 14*s + 40 : 1),0.241771311922228532731818220,0

1106a2,-15,(-11 : 1/2*(49*s + 11) : 1),0.483542623844457065463636440,0

1106b1,12,(10 : -7*s - 5 : 1),0.445551627183510197009497423,0

1106b2,177,(-s + 16 : 1/2*(-3*s + 157) : 1),0.693293108040526807643602043,0

1106c1,5,(4 : -7*s - 2 : 1),0.418604978912914051627572335,0

1106d1,-79,(1/2*(-s - 15) : 1/2*(-3*s + 47) : 1),0.418406910224543084227940308,0

1106d2,-3,(2*s + 4 : -9*s + 17 : 1),0.230929311537230257216311451,0

1106e1,-7,(-3*s : s - 11 : 1),0.383612264124477766403118305,0

1106e2,-7,(s + 8 : -13*s - 1 : 1),0.191806132062238883201559152,0

1106e3,-56,(1/2*(-3*s - 26) : 17*s + 90 : 1),0.383612264124477766403118305,0

1106e4,1,(33 : -10 : 1),0.383612264124477766403118305,0

