CremonaReference,Discriminant,Point,Height,Provable
114a1,-3,(1 : 1/2*(-3*s - 1) : 1),0.354950451951167944060358052,0

114a2,-3,(-s - 1 : 4*s - 4 : 1),0.177475225975583972030179026,0

114a3,-91,(-25 : 1/2*(-19*s + 25) : 1),0.955391210581555564241935075,0

114a4,-40,(0 : 19/2*s : 1),0.432636567372840315068581634,0

114b1,-7,(-4 : 3*s + 2 : 1),0.256971936299315149979413666,0

114b2,-4,(4 : 1/2*(27*s - 4) : 1),0.134767640332673474377612594,0

114c1,-7,(-3*s - 10 : -3*s - 42 : 1),0.164610107320105698521519435,0

114c2,-55,(-35 : 12*s + 17 : 1),0.661855200176547586120278799,0

114c3,-71,(-15 : 350*s + 7 : 1),4.37954355805826202428319384,0

114c4,-7,(-15 : 114*s + 7 : 1),0.164610107320105698521519436,0

