CremonaReference,Discriminant,Point,Height
1400a1,40,(0 : 5/2*s : 1),0.696738583477710150374948428


1400a2,-4,(5*s + 5 : 25*s - 50 : 1),0.389143046448452778446095397


1400a3,40,(-25 : 10*s : 1),0.696738583477710150374948428


1400a4,56,(15 : -50*s : 1),1.11525214611961387832604276


1400b1,-4,(-4 : -7*s : 1),0.361066246529068751644458012


1400c1,5,(-8 : 25*s : 1),0.106620360365539913566177128


1400d1,-15,(2 : -35*s : 1),0.197291436595335328034104301


1400e1,8,(1/2*(-5*s + 10) : 1/2*(-15*s + 50) :  1),0.164787446081693567884343334




1400f1,1,(17 : 70 : 1),0.0558301521115362803203732540


1400g1,5,(-5 : 35*s : 1),0.260599409911696062295113363


1400h1,-20,(-2 : -5*s : 1),0.239919898725202576011639771


1400h2,-20,(-12 : 10*s : 1),0.119959949362601288005819885


1400i1,5,(10 : -250*s : 1),0.101497741880406181516777182


1400j1,5,(3 : 10*s : 1),0.0974317159467516768895472699


1400k1,-20,(1/2*(7*s - 14) : 1/2*(7*s - 140) :  1),0.0967524670391230072983784448




1400l1,5,(13 : -70*s : 1),0.223320608446145121281493016


1400m1,-20,(-22 : 35*s : 1),0.361066246529068751644458012


1400n1,1,(-2 : 5 : 1),0.106620360365539913566177128


