CremonaReference,Discriminant,Point,Height,Provable
1166a1,1,(5 : 8 : 1),0.314533091774531055725856062,0

1166b1,-19,(0 : -s : 1),0.834931134638590758807277122,0

1166b2,-7,(1/2*(-11*s + 21) : 1/2*(-55*s - 5) : 1),0.587330705904326568953085792,0

1166b3,-111,(-11 : 1/2*(11*s + 11) : 1),0.907857637301971762375379317,0

1166b4,-15,(-2*s + 2 : 9*s + 42 : 1),0.630304491063248850307957679,0

1166c1,5,(13 : -22*s - 7 : 1),0.257589600371082975131938526,0

1166c2,-11,(15 : 64*s - 8 : 1),1.28770241059622483075436650,0

1166d1,-11,(-2 : 1/2*(-s + 1) : 1),0.187017847912382098723357904,1

