CremonaReference,Discriminant,Point,Height,Provable
2490a1,-3,(0 : -2*s : 1),0.326661596064127709167488942,0

2490a2,-20,(1/2*(-s - 12) : -3*s - 7 : 1),0.341893467630714946800217442,0

2490b1,-7,(-9 : 1/2*(15*s + 9) : 1),0.427450372662479542723532908,0

2490b2,41,(1/2*(-9*s + 13) : 1/2*(45*s - 11) :  1),0.350200830791924923032253169,0


2490b3,65,(-37 : 1/2*(-249*s + 37) : 1),0.639592689255059014198374480,0

2490b4,41,(7 : 1/2*(-81*s - 7) : 1),0.700401661583849846064506337,0

2490c1,21,(-8/3 : 1/9*(640*s + 12) : 1),0.795959811809277722311596470,0

2490c2,5,(-12 : 1494*s + 6 : 1),0.693100814691352506860466878,0

2490c3,545,(-49 : 1/2*(2295*s + 49) : 1),3.49575456657506561755976238,0

2490c4,93,(-26 : 415*s + 13 : 1),0.636155526460044919790958146,0

2490d1,-11,(-6 : -6*s + 3 : 1),0.685998411896201864168826203,0

2490d2,61,(4*s + 30 : 30*s + 203 : 1),0.554992007533214389155813646,0

2490d3,-555,(16/3 : 1/9*(-83*s - 24) : 1),1.16583817275959611260515430,0

2490d4,5,(16 : -75*s - 8 : 1),0.503333595286764750450241494,0

2490e1,-323,(-29 : -150*s + 14 : 1),1.97181945930768479134499236,0

2490e2,-68,(23 : 810*s - 12 : 1),1.27930755196813947418162275,0

2490e3,NA,NA,E1,NA

2490e4,NA,NA,E1,NA

2490f1,21,(-1 : -8*s : 1),0.479899458702587250624090378,0

2490f2,21,(-4*s + 15 : 34*s + 142 : 1),0.239949729351293625312045189,0

2490g1,5,(3*s + 2 : 3*s + 6 : 1),0.203378905864953800154301111,0

2490g2,5,(7 : -9*s - 4 : 1),0.406757811729907600308602223,0

2490h1,12,(1/2*(-s + 8) : 1/2*(s - 18) : 1),0.265342274279225518192185738,0

2490h2,12,(13 : 1/2*(15*s - 14) : 1),0.530684548558451036384371475,0

2490i1,-31,(-7 : 1440*s + 3 : 1),0.493160654192462268463989855,0

2490i2,-31,(25 : 1296*s - 13 : 1),0.986321308384924536927979709,0

2490j1,-20,(1/2*(-3*s - 6) : 3*s + 18 : 1),0.278279207418752398687441531,0

2490j2,-11,(-5 : 1/2*(45*s + 5) : 1),0.501638794023912537715501448,0

2490k1,1,(40 : 25 : 1),0.0675820984472489282671777768,0

2490k2,1,(-40 : 425 : 1),0.135164196894497856534355554,0

