CremonaReference,Discriminant,Point,Height
912a1,-4,(-3 : -3*s : 1),0.0321222210000764774899217068


912b1,5,(3*s + 1 : 9*s - 21 : 1),0.369604521895378939445247651


912b2,17,(-3*s + 3 : -9*s - 3 : 1),0.430506513558918581797451133


912b3,-40,(15 : -57/2*s : 1),0.855759985558823358231392013


912b4,-7,(-16 : -36*s : 1),0.475877326799262778556788613


912c1,-4,(-4 : 19/2*s : 1),0.385180099347038050051763242


912d1,-3,(-4 : -2*s : 1),0.404643442908333439442028956


912d2,-3,(4*s + 6 : 16*s + 12 : 1),0.202321721454166719721014478


912e1,12,(-4 : 6*s : 1),0.354950451951167944060358052


912e2,-116,(-2*s + 8 : 8*s - 28 : 1),0.594334606726338162812423063


912e3,556,(52 : 2*s : 1),1.32867577614397565453587373


912e4,40,(0 : -76*s : 1),0.432636567372840315068581634


912f1,8,(9 : 27*s : 1),0.282379912912405453530988860


912f2,NA,NA,E1


912g1,24,(-s : -s : 1),0.543159321354711540777263594


912g2,-8,(2*s - 12 : 10*s + 32 : 1),0.325236739178852405656489803


912g3,460,(-2*s + 20 : -8*s + 172 : 1),0.839519341468430290587038847


912g4,-84,(8/3 : -38/9*s : 1),0.460928106010185390751613551


912h1,28,(14 : 12*s : 1),0.256971936299315149979413666


912h2,1,(-18 : 216 : 1),0.134767640332673474377612594


912i1,-4,(-3 : -3*s : 1),0.0745081093257555407041530663


912j1,-8,(1/2*(-3*s + 6) : 1/2*(-9*s + 6) : 1),0.176391440791535105649362379


912j2,12,(3*s + 4 : 6*s + 18 : 1),0.188600061503467995245483689


912k1,28,(-22 : -96*s : 1),0.164610107320105698521519435


912k2,172,(42 : -192*s : 1),1.20517588997396742732786171


912k3,284,(58 : 1400*s : 1),4.37954355805826202428319384


912k4,13,(10 : 864*s : 1),0.986230012650159597160113702


912l1,-4,(-7 : 6*s : 1),0.0375745927368237528248051112


