CremonaReference,Discriminant,Point,Height,Provable
1770a1,-3,(6 : 30*s - 3 : 1),0.0531168107324768510163193044,0

1770b1,1,(3 : 7 : 1),0.134391821008424431249655730,0

1770c1,1,(-82 : -402 : 1),0.132923625738867986921870385,0

1770d1,1,(-21 : -290 : 1),0.0343469883678680421985186821,0

1770e1,-3,(-6 : 1/2*(-5*s + 5) : 1),0.125470951856602255987081984,0

1770f1,1,(17 : 81 : 1),0.0761945074687627407349630600,0

1770g1,1,(26 : -133 : 1),0.0209484131628502155312223213,0

1770h1,-23,(6*s + 4 : 54*s + 121 : 1),0.642214615619776481139834765,0

1770h2,-23,(6*s - 28 : -108*s + 467 : 1),0.321107307809888240569917383,0

1770h3,-851,(47 : 1/2*(-531*s - 47) : 1),1.58169254586741062819469959,0

1770h4,865,(-3*s + 75 : 72*s + 1815 : 1),1.62933840525935467091633006,0

1770h5,NA,NA,E1,NA

1770h6,-47,(-4 : 1113*s + 2 : 1),5.17755192826688199871297877,0

