CremonaReference,Discriminant,Point,Height
855a1,12,(5 : 1/2*(45*s - 6) : 1),0.213379982195116028455048341


855a2,-8,(1/2*(15*s + 16) : 1/2*(105*s - 504) :  1),0.371183990033696518117399820




855a3,-23,(5 : -135*s - 3 : 1),1.59830964977964822743783376


855a4,33,(-22 : 1/2*(-855*s + 21) : 1),0.357160217509099401007180907


855b1,-3,(1/2*(-15*s - 11) : -54 : 1),0.0908094287923771130616791967


855b2,1,(26 : -81 : 1),0.181618857584754226123358393


855c1,-3,(-3 : 1/2*(27*s + 3) : 1),0.269654355917788373751388056


855c2,24,(-6 : 1/2*(27*s + 6) : 1),0.517866651387343546943025466


