CremonaReference,Discriminant,Point,Height
470a1,5,(3 : -s - 2 : 1),0.0768309593099809028459861159


470b1,41,(19 : 40*s - 10 : 1),1.12429402400366130444506134


470b2,5,(-7 : -188*s + 3 : 1),0.0890445241487513391690552541


470c1,1,(-8 : 29 : 1),0.0442711443220081514573877286


470d1,5,(3 : 1/2*(s - 3) : 1),0.336377719355743317018024570


470d2,-4,(-9/2 : 1/8*(-47*s + 18) : 1),0.413290603633174249109311063


470e1,1,(1 : 0 : 1),0.119799523757923008313373784


470f1,1,(-9 : 24 : 1),0.0264546975835174082649937977


