CremonaReference,Discriminant,Point,Height
1674a1,-3,(4 : -2*s - 2 : 1),0.105425450261638059792609444


1674b1,-15,(-s + 3 : 4*s - 3 : 1),0.301355752868736651806831188


1674b2,-7,(-8 : -36*s + 4 : 1),0.597308778615681158087024997


1674c1,-3,(4 : -9*s - 2 : 1),0.127346046859849001068131251


1674d1,1,(0 : 3 : 1),0.126172457119222170141870929


1674e1,12,(-2*s + 12 : 14*s + 39 : 1),0.447899090466148481544129054


1674e2,5,(6 : 31*s - 3 : 1),0.573366303324987773435032364


1674e3,-699,(-14 : 48*s + 7 : 1),1.27802751361610759679437709


1674f1,5,(s - 6 : -3*s + 3 : 1),0.561413736659659118145532998


1674f2,-787,(-35 : 9*s + 17 : 1),1.70126529981944138892733576


1674f3,217,(-3*s - 12 : -9*s - 134 : 1),0.373269149207434632622148400


1674g1,93,(-s - 2 : -s - 15 : 1),0.421535276054110484602805217


1674g2,8,(1/2*(-9*s + 2) : 18*s - 28 : 1),0.311101659334508068830910657


1674h1,1,(-1 : 3 : 1),0.127346046859849001068131251


1674i1,1,(-11 : 23 : 1),0.105425450261638059792609444


1674j1,-3,(1 : -9*s - 1 : 1),0.126172457119222170141870929


