CremonaReference,Discriminant,Point,Height,Provable
464a1,-4,(s : -s - 2 : 1),0.172708172320288543392683988,1

464b1,1,(6 : 2 : 1),0.227615781173565548671121134,0

464c1,-68,(-6 : 4*s : 1),0.703880007967706857154288470,0

464c2,73,(-1 : 58*s : 1),1.65901353289666454245199552,0

464d1,-232,(-6 : -s : 1),0.415701641733681777400334682,1

464d2,8,(11 : 29/2*s : 1),0.462357668860017335501754286,0

464e1,-20,(-s : 2*s + 6 : 1),0.147313572227225183628485150,0

464e2,-20,(-3 : -1/2*s : 1),0.294627144454450367256970300,0

464f1,428,(42 : -s : 1),1.72398970176229436653661770,0

464g1,-4,(1 : 4*s : 1),0.0424203078399298497667770518,0

